avg_travel_time,pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,SSD,hour__0,hour__1,hour__2,hour__3,hour__4,hour__5,hour__6,hour__7,hour__8,hour__9,hour__10,hour__11,hour__12,hour__13,hour__14,hour__15,hour__16,hour__17,hour__18,hour__19,hour__20,hour__21,hour__22,hour__23,minute__0,minute__20,minute__40,weekday__0,weekday__1,weekday__2,weekday__3,weekday__4,weekday__5,weekday__6,workday__1,workday__2
121.1,998.7,218.0,2.0,31.5,69.0,0.0,88.56800896296295,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
104.79,998.7,218.0,2.0,31.5,69.0,0.0,88.56800896296295,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
82.08,998.7,218.0,2.0,31.5,69.0,0.0,88.56800896296295,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
86.68,998.7,218.0,2.0,31.5,69.0,0.0,88.56800896296295,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
108.74,1000.2,215.0,0.7,30.0,77.0,0.0,91.01914666666669,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
80.13,1000.2,215.0,0.7,30.0,77.0,0.0,91.01914666666669,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
96.38,1000.2,215.0,0.7,30.0,77.0,0.0,91.01914666666669,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
99.29,1000.2,215.0,0.7,30.0,77.0,0.0,91.01914666666669,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
93.23,1000.2,215.0,0.7,30.0,77.0,0.0,91.01914666666669,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
102.92,1000.2,215.0,0.7,30.0,77.0,0.0,91.01914666666669,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
96.92,1000.2,215.0,0.7,30.0,77.0,0.0,91.01914666666669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
101.41,1000.2,215.0,0.7,30.0,77.0,0.0,91.01914666666669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
100.74,1000.2,215.0,0.7,30.0,77.0,0.0,91.01914666666669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
106.76,1001.0,202.0,1.5,29.0,80.0,0.0,86.95058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
102.51,1001.0,202.0,1.5,29.0,80.0,0.0,86.95058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
98.66,1001.0,202.0,1.5,29.0,80.0,0.0,86.95058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
126.61,1001.0,202.0,1.5,29.0,80.0,0.0,86.95058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
95.45,1001.0,202.0,1.5,29.0,80.0,0.0,86.95058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
116.14,1001.0,202.0,1.5,29.0,80.0,0.0,86.95058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
182.46,1001.0,202.0,1.5,29.0,80.0,0.0,86.95058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
114.1,1001.0,202.0,1.5,29.0,80.0,0.0,86.95058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
102.47,1001.0,202.0,1.5,29.0,80.0,0.0,86.95058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
99.14,999.6,198.0,2.1,27.7,88.0,0.0,83.60820668670522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
109.12,999.6,198.0,2.1,27.7,88.0,0.0,83.60820668670522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
110.26,999.6,198.0,2.1,27.7,88.0,0.0,83.60820668670522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
108.42,999.6,198.0,2.1,27.7,88.0,0.0,83.60820668670522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
121.27,999.6,198.0,2.1,27.7,88.0,0.0,83.60820668670522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
128.92,999.6,198.0,2.1,27.7,88.0,0.0,83.60820668670522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
113.02,999.6,198.0,2.1,27.7,88.0,0.0,83.60820668670522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
105.55,999.6,198.0,2.1,27.7,88.0,0.0,83.60820668670522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
106.33,999.6,198.0,2.1,27.7,88.0,0.0,83.60820668670522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
115.59,999.0,208.0,2.0,26.5,93.0,0.0,82.2392647027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
91.35,999.0,208.0,2.0,26.5,93.0,0.0,82.2392647027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
141.25,999.0,208.0,2.0,26.5,93.0,0.0,82.2392647027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
87.91,999.0,208.0,2.0,26.5,93.0,0.0,82.2392647027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
85.08,999.0,208.0,2.0,26.5,93.0,0.0,82.2392647027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
81.05,1000.2,200.0,2.9,30.3,72.0,0.0,83.82812334149659,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
62.65,1000.2,200.0,2.9,30.3,72.0,0.0,83.82812334149659,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
93.17,1000.2,200.0,2.9,30.3,72.0,0.0,83.82812334149659,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
107.08,1000.2,200.0,2.9,30.3,72.0,0.0,83.82812334149659,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
82.09,1000.2,200.0,2.9,30.3,72.0,0.0,83.82812334149659,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
99.87,999.7,207.0,5.4,34.8,48.0,0.0,80.68619620392157,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
144.06,999.7,207.0,5.4,34.8,48.0,0.0,80.68619620392157,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
77.24,999.7,207.0,5.4,34.8,48.0,0.0,80.68619620392157,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
99.32,999.7,207.0,5.4,34.8,48.0,0.0,80.68619620392157,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
151.55,999.7,207.0,5.4,34.8,48.0,0.0,80.68619620392157,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
97.48,998.7,199.0,4.7,37.1,41.0,0.0,86.17951322025316,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
81.85,998.7,199.0,4.7,37.1,41.0,0.0,86.17951322025316,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
142.06,998.7,199.0,4.7,37.1,41.0,0.0,86.17951322025316,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
138.41,998.7,199.0,4.7,37.1,41.0,0.0,86.17951322025316,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
128.13,998.7,199.0,4.7,37.1,41.0,0.0,86.17951322025316,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
140.36,998.7,199.0,4.7,37.1,41.0,0.0,86.17951322025316,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
192.68,998.7,199.0,4.7,37.1,41.0,0.0,86.17951322025316,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
276.98,998.7,199.0,4.7,37.1,41.0,0.0,86.17951322025316,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
242.86,998.7,217.0,3.4,37.0,40.0,0.0,89.97316000000002,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
269.83,998.7,217.0,3.4,37.0,40.0,0.0,89.97316000000002,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
250.81,998.7,217.0,3.4,37.0,40.0,0.0,89.97316000000002,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
175.94,998.7,217.0,3.4,37.0,40.0,0.0,89.97316000000002,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
118.92,998.7,217.0,3.4,37.0,40.0,0.0,89.97316000000002,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
127.88,998.7,217.0,3.4,37.0,40.0,0.0,89.97316000000002,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
89.53,998.7,217.0,3.4,37.0,40.0,0.0,89.97316000000002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
143.12,998.7,217.0,3.4,37.0,40.0,0.0,89.97316000000002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
107.66,998.7,217.0,3.4,37.0,40.0,0.0,89.97316000000002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
105.16,1000.2,224.0,2.5,33.0,53.0,0.0,87.36289733333334,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
94.36,1000.2,224.0,2.5,33.0,53.0,0.0,87.36289733333334,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
109.42,1000.2,224.0,2.5,33.0,53.0,0.0,87.36289733333334,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
97.96,1000.2,224.0,2.5,33.0,53.0,0.0,87.36289733333334,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
128.07,1000.2,224.0,2.5,33.0,53.0,0.0,87.36289733333334,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
99.35,1000.2,224.0,2.5,33.0,53.0,0.0,87.36289733333334,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
115.73,1000.2,224.0,2.5,33.0,53.0,0.0,87.36289733333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
141.37,1000.2,224.0,2.5,33.0,53.0,0.0,87.36289733333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
102.74,1001.3,208.0,2.1,30.6,63.0,0.0,85.63644257777777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
77.27,1001.3,208.0,2.1,30.6,63.0,0.0,85.63644257777777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
116.61,1001.3,208.0,2.1,30.6,63.0,0.0,85.63644257777777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
74.89,1001.3,208.0,2.1,30.6,63.0,0.0,85.63644257777777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
126.26,1001.3,208.0,2.1,30.6,63.0,0.0,85.63644257777777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
124.92,1001.3,208.0,2.1,30.6,63.0,0.0,85.63644257777777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
86.31,1001.3,208.0,2.1,30.6,63.0,0.0,85.63644257777777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
168.57,1001.3,208.0,2.1,30.6,63.0,0.0,85.63644257777777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
123.79,1001.3,208.0,2.1,30.6,63.0,0.0,85.63644257777777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
114.3,1000.9,210.0,2.5,29.0,69.0,0.0,82.190736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
102.69,1000.9,210.0,2.5,29.0,69.0,0.0,82.190736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
202.54,1000.9,210.0,2.5,29.0,69.0,0.0,82.190736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
140.05,1000.9,210.0,2.5,29.0,69.0,0.0,82.190736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
149.03,1000.9,210.0,2.5,29.0,69.0,0.0,82.190736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
137.11,1000.9,210.0,2.5,29.0,69.0,0.0,82.190736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
116.09,1000.9,210.0,2.5,29.0,69.0,0.0,82.190736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
113.43,1000.9,210.0,2.5,29.0,69.0,0.0,82.190736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
115.26,1000.9,210.0,2.5,29.0,69.0,0.0,82.190736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
102.57,1001.7,222.0,2.3,27.3,79.0,0.0,80.96269647683616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
110.21,1001.7,222.0,2.3,27.3,79.0,0.0,80.96269647683616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
86.78,1001.7,222.0,2.3,27.3,79.0,0.0,80.96269647683616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
88.03,1001.7,222.0,2.3,27.3,79.0,0.0,80.96269647683616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
145.52,1001.7,222.0,2.3,27.3,79.0,0.0,80.96269647683616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
98.78,1001.7,222.0,2.3,27.3,79.0,0.0,80.96269647683616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
80.57,1001.7,222.0,2.3,27.3,79.0,0.0,80.96269647683616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
82.98,1003.0,197.0,1.8,31.1,63.0,0.0,87.54337059856115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
95.15,1003.0,197.0,1.8,31.1,63.0,0.0,87.54337059856115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
75.54,1002.4,210.0,4.6,35.6,47.0,0.0,84.60835792340427,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
90.69,1002.4,210.0,4.6,35.6,47.0,0.0,84.60835792340427,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
88.4,1002.4,210.0,4.6,35.6,47.0,0.0,84.60835792340427,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
133.45,1002.4,210.0,4.6,35.6,47.0,0.0,84.60835792340427,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
94.82,1001.5,205.0,4.7,37.2,44.0,0.0,86.89035946666668,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
73.19,1001.5,205.0,4.7,37.2,44.0,0.0,86.89035946666668,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
186.26,1001.5,205.0,4.7,37.2,44.0,0.0,86.89035946666668,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
252.86,1001.5,205.0,4.7,37.2,44.0,0.0,86.89035946666668,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
