avg_travel_time,pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,SSD,hour__0,hour__1,hour__2,hour__3,hour__4,hour__5,hour__6,hour__7,hour__8,hour__9,hour__10,hour__11,hour__12,hour__13,hour__14,hour__15,hour__16,hour__17,hour__18,hour__19,hour__20,hour__21,hour__22,hour__23,minute__0,minute__20,minute__40,weekday__0,weekday__1,weekday__2,weekday__3,weekday__4,weekday__5,weekday__6,workday__1,workday__2
124.97,1001.3,208.0,2.1,30.6,63.0,0.0,85.63644257777777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
248.15,1001.3,208.0,2.1,30.6,63.0,0.0,85.63644257777777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
125.53,1001.3,208.0,2.1,30.6,63.0,0.0,85.63644257777777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
175.44,1001.3,208.0,2.1,30.6,63.0,0.0,85.63644257777777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
213.84,1000.9,210.0,2.5,29.0,69.0,0.0,82.190736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
154.72,1000.9,210.0,2.5,29.0,69.0,0.0,82.190736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
165.56,1000.9,210.0,2.5,29.0,69.0,0.0,82.190736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
257.77,1000.9,210.0,2.5,29.0,69.0,0.0,82.190736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
263.1,1000.9,210.0,2.5,29.0,69.0,0.0,82.190736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
205.59,1000.9,210.0,2.5,29.0,69.0,0.0,82.190736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
205.68,1001.7,222.0,2.3,27.3,79.0,0.0,80.96269647683616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
162.6,1001.7,222.0,2.3,27.3,79.0,0.0,80.96269647683616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
150.18,1001.7,222.0,2.3,27.3,79.0,0.0,80.96269647683616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
177.96,1001.7,222.0,2.3,27.3,79.0,0.0,80.96269647683616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
167.24,1001.7,222.0,2.3,27.3,79.0,0.0,80.96269647683616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
146.28,1003.0,197.0,1.8,31.1,63.0,0.0,87.54337059856115,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
195.28,1002.4,210.0,4.6,35.6,47.0,0.0,84.60835792340427,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
218.35,1001.5,205.0,4.7,37.2,44.0,0.0,86.89035946666668,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
137.28,1001.5,205.0,4.7,37.2,44.0,0.0,86.89035946666668,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
146.07,1001.5,205.0,4.7,37.2,44.0,0.0,86.89035946666668,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
185.85,1000.2,195.0,3.2,37.6,42.0,0.0,92.13823195675677,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
180.06,1000.2,195.0,3.2,37.6,42.0,0.0,92.13823195675677,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
168.4,1000.2,195.0,3.2,37.6,42.0,0.0,92.13823195675677,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
131.04,1000.2,195.0,3.2,37.6,42.0,0.0,92.13823195675677,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
150.54,1000.2,195.0,3.2,37.6,42.0,0.0,92.13823195675677,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
206.71,1000.2,195.0,3.2,37.6,42.0,0.0,92.13823195675677,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
161.07,1000.2,195.0,3.2,37.6,42.0,0.0,92.13823195675677,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
175.72,1000.2,195.0,3.2,37.6,42.0,0.0,92.13823195675677,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
147.73,1000.2,195.0,3.2,37.6,42.0,0.0,92.13823195675677,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
182.61,1001.0,258.0,1.6,33.5,53.0,0.0,91.1862727826087,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
143.34,1001.0,258.0,1.6,33.5,53.0,0.0,91.1862727826087,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
136.41,1001.0,258.0,1.6,33.5,53.0,0.0,91.1862727826087,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
185.23,1001.0,258.0,1.6,33.5,53.0,0.0,91.1862727826087,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
179.4,1001.0,258.0,1.6,33.5,53.0,0.0,91.1862727826087,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
188.78,1001.0,258.0,1.6,33.5,53.0,0.0,91.1862727826087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
133.43,1001.0,258.0,1.6,33.5,53.0,0.0,91.1862727826087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
163.33,1001.0,258.0,1.6,33.5,53.0,0.0,91.1862727826087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
211.81,1001.9,208.0,3.2,31.4,66.0,0.0,84.08426475294117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
263.91,1001.9,208.0,3.2,31.4,66.0,0.0,84.08426475294117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
170.93,1001.9,208.0,3.2,31.4,66.0,0.0,84.08426475294117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
196.83,1001.9,208.0,3.2,31.4,66.0,0.0,84.08426475294117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
239.19,1001.9,208.0,3.2,31.4,66.0,0.0,84.08426475294117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
116.16,1001.9,208.0,3.2,31.4,66.0,0.0,84.08426475294117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
311.28,1001.9,208.0,3.2,31.4,66.0,0.0,84.08426475294117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
237.09,1001.9,208.0,3.2,31.4,66.0,0.0,84.08426475294117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
224.42,1001.7,207.0,2.4,29.9,70.0,0.0,84.36989115231789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
127.81,1001.7,207.0,2.4,29.9,70.0,0.0,84.36989115231789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
187.48,1002.1,199.0,2.5,29.0,75.0,0.0,83.04156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
157.16,1002.1,199.0,2.5,29.0,75.0,0.0,83.04156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
213.46,1002.1,199.0,2.5,29.0,75.0,0.0,83.04156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
142.67,1003.2,194.0,1.9,31.6,68.0,0.0,88.92901005373139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
181.93,1003.2,194.0,1.9,31.6,68.0,0.0,88.92901005373139,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
153.96,1002.7,212.0,3.0,35.5,51.0,0.0,90.19847905263157,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
123.68,1002.7,212.0,3.0,35.5,51.0,0.0,90.19847905263157,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
146.91,1001.0,220.0,3.6,37.6,45.0,0.0,91.37745275675677,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
171.58,1001.0,220.0,3.6,37.6,45.0,0.0,91.37745275675677,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
133.59,1001.0,220.0,3.6,37.6,45.0,0.0,91.37745275675677,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
158.32,1001.0,220.0,3.6,37.6,45.0,0.0,91.37745275675677,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
222.62,1001.0,220.0,3.6,37.6,45.0,0.0,91.37745275675677,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
190.78,1001.0,220.0,3.6,37.6,45.0,0.0,91.37745275675677,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
153.19,1000.0,226.0,1.9,37.2,45.0,0.0,96.02197866666668,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
125.64,1000.0,226.0,1.9,37.2,45.0,0.0,96.02197866666668,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
