avg_travel_time,hour,minute,weekday,timemap,pressure,wind_direction,wind_direction,wind_speed,temperature,rel_humidity,precipitation,last_20min,SSD,is_workday
162.27,21,0,4,64,1015,360.0,360.0,2.3,18.5,90.0,0.0,127.13,65.25234603773585,1
162.25,1,20,1,5,1008,330.0,330.0,2.3,21.6,84.0,0.0,127.13,70.60189795555556,3
161.99,7,40,1,24,1004,96.0,96.0,3.6,31.1,63.0,0.0,178.87,81.78337059856115,1
161.56,21,0,0,64,1006,87.0,87.0,1.5,24.9,90.0,0.0,132.69,80.30185816915423,1
160.94,23,40,0,72,1012,319.0,319.0,2.7,19.1,75.0,0.0,102.54,63.5528445019305,1
160.92,21,40,1,66,1014,330.0,330.0,1.0,18.6,80.0,0.0,144.03,68.56701624242424,1
160.82,9,20,3,29,1015,46.0,46.0,2.3,21.3,61.0,0.0,156.36,67.40573000675106,1
160.55,20,40,0,63,1008,347.0,347.0,1.3,20.8,80.0,0.0,107.62,71.81136608264462,3
160.49,10,40,6,33,1012,10.0,10.0,4.1,24.9,74.0,0.0,132.77,69.95151576915423,2
159.96,13,0,2,40,1006,57.0,57.0,3.9,23.1,94.0,3.0,109.62,69.58136170593608,1
159.95,7,0,3,22,1006,355.0,355.0,6.9,21.0,95.0,0.1,151.57,55.96472666666668,1
159.56,7,0,4,22,1006,164.0,164.0,1.0,24.7,80.0,0.0,79.44,80.24837808866995,1
159.42,8,40,3,27,1015,48.0,48.0,2.3,21.6,63.0,0.0,105.61,68.18904835555556,1
159.05,9,40,2,30,1004,53.0,53.0,5.1,24.7,93.0,1.3,213.66,68.76857768866995,1
158.96,7,20,0,23,1014,333.0,333.0,2.5,14.1,80.0,0.0,173.17,55.18706397411003,2
158.95,19,0,6,58,1007,11.0,11.0,0.9,22.8,87.0,0.0,130.55,77.75602718558558,2
158.88,9,0,5,28,1011,357.0,357.0,3.2,20.5,80.0,0.0,115.59,65.15757224489796,2
158.68,9,0,1,28,1005,104.0,104.0,4.2,28.7,72.0,0.0,193.67,76.60270441226993,1
158.42,4,40,0,15,1008,174.0,174.0,1.6,28.5,57.0,0.0,74.21,82.44092078787878,1
158.01,18,0,0,55,1014,341.0,341.0,1.5,19.1,92.0,0.0,125.55,69.19157370193051,1
157.9,11,40,0,36,1006,44.0,44.0,3.6,24.2,79.0,0.0,102.79,70.8432728,3
157.7,9,0,4,28,1006,16.0,16.0,3.5,24.1,81.0,0.0,248.47,71.219549169378,1
157.59,7,20,4,23,1016,359.0,359.0,1.9,18.5,84.0,0.0,128.97,65.91059003773586,1
157.34,2,0,5,7,1010,301.0,301.0,1.0,22.7,87.0,0.0,73.33,77.2417840412556,2
157.23,23,20,0,71,1014,322.0,322.0,2.5,19.3,90.0,0.0,103.69,66.16928057587549,1
156.9,16,20,4,50,1016,354.0,354.0,1.8,18.2,87.0,0.0,108.57,65.96112502686569,1
156.83,0,20,6,2,1016,1.0,1.0,4.0,17.5,66.0,0.0,97.78,55.46766727272728,2
156.66,7,0,3,22,1015,48.0,48.0,2.3,21.6,63.0,0.0,126.67,68.18904835555556,1
156.36,9,0,3,28,1015,46.0,46.0,2.3,21.3,61.0,0.0,159.42,67.40573000675106,1
156.31,7,20,2,23,1003,92.0,92.0,7.5,26.2,94.0,5.5,174.77,64.17827816170212,1
156.3,15,20,5,47,1014,92.0,92.0,0.0,19.8,97.0,0.0,153.42,75.90132661587302,2
156.26,8,40,1,27,1012,7.0,7.0,4.6,26.9,43.0,0.0,115.92,68.00156924419889,1
155.58,15,0,4,46,1009,353.0,353.0,2.5,20.9,98.0,2.5,137.49,70.18501028713693,3
154.8,16,40,5,51,1015,15.0,15.0,5.5,18.6,60.0,0.0,93.63,52.08722424242424,2
154.71,17,20,6,53,1008,53.0,53.0,1.4,24.4,85.0,0.0,124.23,79.01722796116505,2
154.62,14,0,5,43,1008,60.0,60.0,2.5,24.4,78.0,0.0,118.88,74.62167916116505,2
153.81,18,40,4,57,1008,342.0,342.0,4.1,20.4,97.0,2.0,111.22,63.96542808455286,3
153.5,7,20,5,23,1010,17.0,17.0,3.6,22.1,72.0,0.0,130.3,66.00607278951965,2
153.42,15,0,5,46,1014,17.0,17.0,0.0,19.8,97.0,0.0,122.52,75.90132661587302,2
153.29,7,0,5,22,1014,334.0,334.0,1.5,20.3,96.0,0.1,127.18,71.97786458947371,2
153.15,7,0,2,22,1016,100.0,100.0,3.1,22.1,59.0,0.0,98.11,66.08876998951965,1
152.95,16,40,6,51,1016,57.0,57.0,4.4,17.1,60.0,0.0,117.8,52.853749820788536,2
152.93,15,40,4,48,1009,353.0,353.0,2.5,20.9,98.0,2.5,135.23,70.18501028713693,3
152.62,7,20,0,23,1013,81.0,81.0,1.2,21.3,79.0,0.0,211.71,72.97425240675106,1
152.19,17,20,0,53,1015,222.0,222.0,0.9,18.9,92.0,0.0,125.57,70.72085709118774,1
152.13,9,40,5,30,1008,99.0,99.0,1.1,28.1,74.0,0.0,114.13,85.6544731692308,3
151.95,20,40,2,63,1006,38.0,38.0,5.5,22.0,94.0,1.2,127.3,62.29718539130435,1
151.57,6,40,3,21,1006,355.0,355.0,6.9,21.0,95.0,0.1,116.94,55.96472666666668,1
151.5,7,40,0,24,1014,333.0,333.0,2.5,14.1,80.0,0.0,158.96,55.18706397411003,2
151.33,7,40,6,24,1014,54.0,54.0,3.5,21.7,49.0,0.0,150.68,62.92066671416309,2
151.23,8,0,6,25,1014,54.0,54.0,3.5,21.7,49.0,0.0,151.33,62.92066671416309,2
150.87,10,40,0,33,1006,44.0,44.0,3.6,24.2,79.0,0.0,149.98,70.8432728,3
150.68,7,20,6,23,1014,54.0,54.0,3.5,21.7,49.0,0.0,127.66,62.92066671416309,2
150.57,23,20,1,71,1014,330.0,330.0,1.0,18.6,80.0,0.0,127.66,68.56701624242424,1
150.57,8,20,6,26,1006,85.0,85.0,2.9,29.9,58.0,0.0,113.11,81.02897435231787,2
150.49,16,40,4,51,1009,334.0,334.0,1.4,21.7,89.0,0.0,114.63,74.2511147141631,1
150.38,16,40,6,51,1015,7.0,7.0,2.1,21.9,80.0,0.0,164.68,71.35673856277057,2
150.17,8,40,6,27,1012,301.0,301.0,1.8,26.8,67.0,0.0,135.07,79.99331931428571,2
150.16,13,20,0,41,1010,302.0,302.0,2.3,20.8,92.0,1.1,113.08,69.95523168264461,1
149.98,10,20,0,32,1006,44.0,44.0,3.6,24.2,79.0,0.0,176.43,70.8432728,3
149.73,10,40,5,33,1008,99.0,99.0,1.1,28.1,74.0,0.0,138.03,85.6544731692308,3
149.56,15,20,6,47,1015,7.0,7.0,2.1,21.9,80.0,0.0,112.36,71.35673856277057,2
148.91,1,0,5,4,1009,210.0,210.0,0.1,22.3,93.0,0.0,86.52,80.04969962466959,3
148.51,9,0,4,28,1008,96.0,96.0,4.5,27.2,61.0,0.0,109.8,71.2951962786517,1
148.45,7,20,5,23,1014,334.0,334.0,1.5,20.3,96.0,0.1,153.29,71.97786458947371,2
148.26,9,0,0,28,1006,44.0,44.0,3.6,24.2,79.0,0.0,123.54,70.8432728,3
148.21,23,20,3,71,1016,352.0,352.0,2.5,18.0,89.0,0.3,123.54,63.537913481481475,1
148.05,8,0,1,25,1004,96.0,96.0,3.6,31.1,63.0,0.0,161.99,81.78337059856115,1
147.79,9,40,0,30,1008,351.0,351.0,5.3,23.8,72.0,0.1,123.7,63.77636914716982,1
147.35,12,40,5,39,1008,60.0,60.0,2.5,24.4,78.0,0.0,101.4,74.62167916116505,2
147.19,6,40,2,21,1003,92.0,92.0,7.5,26.2,94.0,5.5,201.69,64.17827816170212,1
147.12,14,40,6,45,1016,52.0,52.0,6.0,18.8,58.0,0.0,86.19,50.64514960610686,2
147.03,18,40,6,57,1014,344.0,344.0,2.0,21.3,83.0,0.0,128.98,70.86947960675106,2
146.86,16,0,6,49,1008,53.0,53.0,1.4,24.4,85.0,0.0,103.63,79.01722796116505,2
146.84,23,20,5,71,1013,216.0,216.0,3.2,19.6,97.0,0.0,92.43,65.26675822362205,2
146.82,10,40,4,33,1009,310.0,310.0,1.5,20.4,97.0,0.0,119.62,72.28542808455285,3
146.57,17,40,1,54,1016,45.0,45.0,2.8,20.3,66.0,0.0,98.2,64.51274058947368,1
146.38,8,0,0,25,1014,333.0,333.0,2.5,14.1,80.0,0.0,151.5,55.18706397411003,2
146.16,8,0,1,25,1013,64.0,64.0,3.0,23.8,50.0,0.0,137.73,68.43263954716981,1
145.8,18,0,3,55,1012,33.0,33.0,1.1,21.9,84.0,0.0,126.53,75.02069216277057,1
145.67,14,20,3,44,1015,85.0,85.0,1.5,22.2,74.0,0.0,98.02,73.1488842385965,3
145.52,17,0,3,52,1008,342.0,342.0,2.6,19.9,97.0,0.3,110.97,67.7786350868526,1
145.49,4,40,1,15,1007,344.0,344.0,2.0,23.1,74.0,0.0,88.03,73.2543297059361,3
145.47,16,40,1,51,1007,310.0,310.0,1.5,22.6,80.0,0.0,136.04,74.61782914285716,3
145.36,11,0,2,34,1009,52.0,52.0,2.8,26.5,64.0,0.0,140.18,75.8305587027027,3
145.04,10,0,0,31,1014,333.0,333.0,2.5,14.1,80.0,0.0,103.07,55.18706397411003,2
144.99,8,40,0,27,1014,333.0,333.0,2.5,14.1,80.0,0.0,144.4,55.18706397411003,2
144.75,10,0,2,31,1009,52.0,52.0,2.8,26.5,64.0,0.0,129.86,75.8305587027027,3
144.58,14,40,5,45,1008,60.0,60.0,2.5,24.4,78.0,0.0,126.97,74.62167916116505,2
144.42,16,0,5,49,1008,73.0,73.0,1.5,23.7,82.0,0.0,143.2,76.97265903849765,2
144.4,8,20,0,26,1014,333.0,333.0,2.5,14.1,80.0,0.0,146.38,55.18706397411003,2
144.36,4,40,1,15,1015,45.0,45.0,3.5,21.2,66.0,0.0,146.38,63.94847768739496,1
144.3,11,0,1,34,1005,104.0,104.0,4.2,28.7,72.0,0.0,76.14,76.60270441226993,1
144.04,15,20,5,47,1008,73.0,73.0,1.5,23.7,82.0,0.0,143.95,76.97265903849765,2
144.03,21,20,1,65,1014,330.0,330.0,1.0,18.6,80.0,0.0,98.61,68.56701624242424,1
143.95,15,0,5,46,1008,73.0,73.0,1.5,23.7,82.0,0.0,144.58,76.97265903849765,2
143.45,16,40,5,51,1008,73.0,73.0,1.5,23.7,82.0,0.0,170.31,76.97265903849765,2
143.2,15,40,5,48,1008,73.0,73.0,1.5,23.7,82.0,0.0,144.04,76.97265903849765,2
143.11,9,40,2,30,1016,39.0,39.0,3.7,21.2,57.0,0.0,138.97,62.287488887394964,1
142.89,9,20,4,29,1006,16.0,16.0,3.5,24.1,81.0,0.0,157.7,71.219549169378,1
142.72,9,0,1,28,1013,87.0,87.0,2.4,23.0,56.0,0.0,180.4,69.62495709090909,1
142.51,18,20,1,56,1014,327.0,327.0,1.4,19.4,74.0,0.0,112.62,68.1735901,1
142.42,15,40,0,48,1011,18.0,18.0,2.6,21.4,80.0,0.0,113.89,68.79945545762712,1
142.41,10,0,1,31,1005,104.0,104.0,4.2,28.7,72.0,0.0,135.57,76.60270441226993,1
142.31,17,0,5,52,1014,104.0,104.0,0.0,19.8,97.0,0.0,174.77,75.90132661587302,2
141.68,10,0,3,31,1006,356.0,356.0,4.0,20.6,96.0,1.4,183.61,64.5690044852459,1
141.35,20,40,1,63,1004,56.0,56.0,1.7,26.2,95.0,1.2,139.54,82.86990136170213,1
140.94,14,40,2,45,1014,320.0,320.0,2.4,21.3,91.0,0.5,99.79,70.49993400675106,1
140.65,21,20,4,65,1015,360.0,360.0,2.3,18.5,90.0,0.0,162.27,65.25234603773585,1
140.63,6,20,0,20,1013,81.0,81.0,1.2,21.3,79.0,0.0,68.25,72.97425240675106,1
140.52,11,0,0,34,1014,109.0,109.0,1.1,20.9,79.0,0.0,111.23,72.53031468713692,1
140.39,14,20,4,44,1008,351.0,351.0,2.3,22.5,83.0,0.0,107.31,72.22068777777778,1
140.3,13,20,5,41,1008,60.0,60.0,2.5,24.4,78.0,0.0,117.6,74.62167916116505,2
140.25,18,0,6,55,1007,11.0,11.0,0.9,22.8,87.0,0.0,113.66,77.75602718558558,2
140.18,10,40,2,33,1009,52.0,52.0,2.8,26.5,64.0,0.0,98.32,75.8305587027027,3
140.16,18,0,5,55,1013,215.0,215.0,1.7,19.7,97.0,0.0,131.52,70.26403439209486,2
140.02,8,20,5,26,1007,54.0,54.0,3.8,29.6,55.0,0.0,109.19,77.15702784415585,2
140.0,23,0,3,70,1011,324.0,324.0,1.7,20.5,92.0,0.0,111.85,71.28834824489796,1
139.61,7,40,2,24,1013,328.0,328.0,3.0,26.2,56.0,0.0,124.28,73.57659656170213,1
139.54,9,0,4,28,1016,349.0,349.0,2.0,18.2,81.0,0.0,131.71,64.70591382686568,1
139.54,20,20,1,62,1004,56.0,56.0,1.7,26.2,95.0,1.2,112.47,82.86990136170213,1
139.5,5,0,0,16,1008,15.0,15.0,4.5,24.4,67.0,0.0,112.47,66.84581676116505,1
139.41,15,20,3,47,1012,86.0,86.0,2.7,23.1,80.0,0.0,119.02,71.73643930593606,1
139.05,17,0,2,52,1012,8.0,8.0,3.3,24.7,76.0,0.0,186.33,72.38370128866995,3
138.97,9,20,2,29,1016,39.0,39.0,3.7,21.2,57.0,0.0,172.93,62.287488887394964,1
138.93,7,40,5,24,1010,17.0,17.0,3.6,22.1,72.0,0.0,153.5,66.00607278951965,2
138.92,7,40,2,24,1016,100.0,100.0,3.1,22.1,59.0,0.0,138.74,66.08876998951965,1
138.84,9,40,6,30,1004,235.0,235.0,1.4,29.9,66.0,0.0,108.2,86.98958555231786,3
138.83,18,20,6,56,1015,4.0,4.0,1.3,15.4,67.0,0.0,125.34,60.30286998918918,2
138.81,18,20,0,56,1014,333.0,333.0,2.5,14.1,80.0,0.0,129.3,55.18706397411003,2
138.79,1,0,4,4,1012,38.0,38.0,3.3,20.3,83.0,0.0,56.66,64.78564418947369,3
138.74,7,20,2,23,1016,100.0,100.0,3.1,22.1,59.0,0.0,153.15,66.08876998951965,1
138.71,8,20,4,26,1008,90.0,90.0,2.5,29.5,53.0,0.0,123.56,80.84435567741937,1
138.69,7,40,4,24,1008,90.0,90.0,2.5,29.5,53.0,0.0,204.19,80.84435567741937,1
138.43,13,40,5,42,1014,41.0,41.0,4.6,20.2,66.0,0.0,102.39,58.5666367483871,2
138.25,13,0,0,40,1014,333.0,333.0,2.5,14.1,80.0,0.0,96.74,55.18706397411003,2
138.1,8,0,3,25,1011,117.0,117.0,2.3,28.7,54.0,0.0,95.08,80.14986681226993,1
138.03,10,20,5,32,1008,99.0,99.0,1.1,28.1,74.0,0.0,107.66,85.6544731692308,3
137.86,5,20,0,17,1016,104.0,104.0,1.5,19.6,90.0,0.1,89.77,69.95337902362205,1
137.73,7,40,1,24,1013,64.0,64.0,3.0,23.8,50.0,0.0,122.1,68.43263954716981,1
137.67,17,20,6,53,1015,7.0,7.0,2.1,21.9,80.0,0.0,133.14,71.35673856277057,2
137.67,8,20,5,26,1010,17.0,17.0,3.6,22.1,72.0,0.0,130.46,66.00607278951965,2
137.58,20,20,0,62,1014,341.0,341.0,1.5,19.1,92.0,0.0,101.3,69.19157370193051,1
137.57,15,20,1,47,1007,310.0,310.0,1.5,22.6,80.0,0.0,95.58,74.61782914285716,3
137.49,18,40,4,57,1009,317.0,317.0,1.8,21.4,88.0,0.0,107.8,72.27281865762713,1
137.49,14,40,4,45,1009,319.0,319.0,1.8,20.7,98.0,0.6,90.13,72.02933702386831,3
137.41,14,40,6,45,1008,83.0,83.0,2.9,25.2,76.0,0.0,171.41,74.61796085656566,2
137.3,19,40,0,60,1014,333.0,333.0,2.5,14.1,80.0,0.0,115.92,55.18706397411003,2
137.21,16,0,5,49,1014,220.0,220.0,0.0,19.8,97.0,0.0,105.97,75.90132661587302,2
137.0,22,40,2,69,1006,29.0,29.0,4.1,21.5,95.0,0.5,92.86,65.9088814893617,1
136.96,17,20,4,53,1009,334.0,334.0,1.4,21.7,89.0,0.0,135.67,74.2511147141631,1
136.7,0,20,3,2,1015,56.0,56.0,4.1,23.1,81.0,0.0,83.24,67.37679090593608,3
136.59,16,20,5,50,1014,201.0,201.0,0.0,19.8,97.0,0.0,137.21,75.90132661587302,2
136.34,7,20,1,23,1012,7.0,7.0,4.6,26.9,43.0,0.0,113.62,68.00156924419889,1
136.15,13,20,2,41,1006,57.0,57.0,3.9,23.1,94.0,3.0,159.96,69.58136170593608,1
136.09,7,0,1,22,1013,64.0,64.0,3.0,23.8,50.0,0.0,93.58,68.43263954716981,1
136.04,16,20,1,50,1007,310.0,310.0,1.5,22.6,80.0,0.0,106.19,74.61782914285716,3
135.94,19,20,4,59,1015,202.0,202.0,1.1,18.4,89.0,0.0,231.12,68.79453140451128,1
135.82,21,40,4,66,1009,284.0,284.0,0.7,21.0,96.0,0.0,106.44,75.91744266666667,1
135.67,17,0,4,52,1009,334.0,334.0,1.4,21.7,89.0,0.0,150.49,74.2511147141631,1
135.59,4,40,2,15,1018,46.0,46.0,2.9,20.9,68.0,0.0,91.58,65.53443828713692,1
135.59,19,20,4,59,1009,319.0,319.0,0.9,20.9,96.0,0.0,129.23,75.08030548713694,1
135.57,9,40,1,30,1005,104.0,104.0,4.2,28.7,72.0,0.0,129.74,76.60270441226993,1
135.56,18,0,6,55,1014,344.0,344.0,2.0,21.3,83.0,0.0,93.54,70.86947960675106,2
135.35,7,40,4,24,1016,359.0,359.0,1.9,18.5,84.0,0.0,157.59,65.91059003773586,1
135.23,15,20,4,47,1009,353.0,353.0,2.5,20.9,98.0,2.5,155.58,70.18501028713693,3
135.21,14,40,2,45,1006,57.0,57.0,3.9,23.1,94.0,3.0,112.37,69.58136170593608,1
135.2,21,0,6,64,1006,11.0,11.0,2.7,22.6,90.0,0.0,106.28,71.96316514285716,3
135.11,8,0,6,25,1004,208.0,208.0,2.3,32.8,52.0,0.0,93.52,87.47100737049179,3
135.08,6,20,2,20,1016,100.0,100.0,3.1,22.1,59.0,0.0,93.64,66.08876998951965,1
135.07,8,20,6,26,1012,301.0,301.0,1.8,26.8,67.0,0.0,114.11,79.99331931428571,2
134.78,8,0,4,25,1016,359.0,359.0,1.9,18.5,84.0,0.0,135.35,65.91059003773586,1
134.77,17,20,0,53,1011,18.0,18.0,2.6,21.4,80.0,0.0,115.72,68.79945545762712,1
134.69,19,20,4,59,1009,317.0,317.0,1.8,21.4,88.0,0.0,125.39,72.27281865762713,1
134.67,10,20,6,32,1004,235.0,235.0,1.4,29.9,66.0,0.0,248.59,86.98958555231786,3
134.57,16,20,2,50,1012,8.0,8.0,3.3,24.7,76.0,0.0,124.14,72.38370128866995,3
134.39,2,20,2,8,1005,46.0,46.0,3.4,26.9,91.0,0.0,75.17,78.2816524441989,1
134.14,10,0,1,31,1013,87.0,87.0,2.4,23.0,56.0,0.0,121.44,69.62495709090909,1
134.08,12,0,2,37,1006,57.0,57.0,3.9,23.1,94.0,3.0,132.39,69.58136170593608,1
134.03,11,20,5,35,1014,333.0,333.0,2.2,20.3,96.0,0.0,102.78,69.73786458947369,2
133.99,18,0,2,55,1006,38.0,38.0,5.5,22.0,94.0,1.2,128.67,62.29718539130435,1
133.91,23,20,2,71,1013,320.0,320.0,1.6,19.5,96.0,0.0,80.83,70.08223592156861,1
133.8,22,20,3,68,1016,352.0,352.0,2.5,18.0,89.0,0.3,74.56,63.537913481481475,1
133.74,19,0,3,58,1013,4.0,4.0,1.5,20.9,80.0,0.0,92.0,71.36266708713694,3
133.57,19,40,2,60,1013,341.0,341.0,1.7,20.2,94.0,0.0,114.08,70.92123834838709,1
133.5,18,40,4,57,1009,319.0,319.0,0.9,20.9,96.0,0.0,117.05,75.08030548713694,1
133.36,4,40,6,15,1016,66.0,66.0,2.5,21.4,56.0,0.0,84.52,66.37936585762712,2
133.31,11,0,6,34,1014,28.0,28.0,5.6,20.4,55.0,0.0,96.75,54.52298328455285,2
133.3,1,0,2,4,1005,46.0,46.0,3.4,26.9,91.0,0.0,89.78,78.2816524441989,1
133.14,17,0,3,52,1014,87.0,87.0,1.8,21.5,76.0,0.0,132.85,71.0927354893617,3
133.14,17,0,6,52,1015,7.0,7.0,2.1,21.9,80.0,0.0,150.38,71.35673856277057,2
133.03,21,0,5,64,1015,354.0,354.0,3.3,16.5,64.0,0.0,98.43,55.65855635087719,2
132.98,10,40,5,33,1014,333.0,333.0,2.2,20.3,96.0,0.0,206.42,69.73786458947369,2
