avg_travel_time,hour,minute,weekday,timemap,pressure,wind_direction,wind_direction,wind_speed,temperature,rel_humidity,precipitation,last_20min,SSD,is_workday
254.2,6,40,1,21,1013,64.0,64.0,3.0,23.8,50.0,0.0,278.8,68.43263954716981,1
250.26,9,40,1,30,1005,327.0,327.0,1.5,23.9,75.0,0.0,164.22,76.49521974407584,3
249.29,11,0,0,34,1008,351.0,351.0,5.3,23.8,72.0,0.1,113.06,63.77636914716982,1
248.93,18,20,2,56,1006,38.0,38.0,5.5,22.0,94.0,1.2,366.94,62.29718539130435,1
248.35,8,0,5,25,1008,222.0,222.0,1.4,27.3,75.0,0.0,135.52,83.30020527683615,3
245.42,9,0,2,28,1016,39.0,39.0,3.7,21.2,57.0,0.0,258.09,62.287488887394964,1
244.39,18,40,4,57,1009,319.0,319.0,0.9,20.9,96.0,0.0,298.06,75.08030548713694,1
244.07,11,20,1,35,1005,104.0,104.0,4.2,28.7,72.0,0.0,122.86,76.60270441226993,1
243.73,10,40,4,33,1008,96.0,96.0,4.5,27.2,61.0,0.0,172.22,71.2951962786517,1
243.34,10,40,2,33,1004,53.0,53.0,5.1,24.7,93.0,1.3,140.75,68.76857768866995,1
243.18,11,20,5,35,1014,333.0,333.0,2.2,20.3,96.0,0.0,178.44,69.73786458947369,2
243.14,14,0,1,43,1014,25.0,25.0,1.7,22.1,53.0,0.0,167.25,69.86847638951966,1
242.73,6,20,5,20,1008,222.0,222.0,1.4,27.3,75.0,0.0,134.44,83.30020527683615,3
242.57,18,20,5,56,1013,215.0,215.0,1.7,19.7,97.0,0.0,143.27,70.26403439209486,2
241.98,2,20,0,8,1008,329.0,329.0,2.8,22.2,76.0,0.0,144.39,69.2230426385965,1
241.3,17,0,2,52,1014,310.0,310.0,1.0,20.8,93.0,0.0,239.33,74.22722048264463,1
240.71,11,40,0,36,1006,44.0,44.0,3.6,24.2,79.0,0.0,91.19,70.8432728,3
240.53,16,20,0,50,1008,62.0,62.0,3.1,23.1,76.0,0.0,187.3,69.97503290593608,3
239.88,21,40,4,66,1009,284.0,284.0,0.7,21.0,96.0,0.0,252.49,75.91744266666667,1
239.33,16,40,2,51,1014,310.0,310.0,1.0,20.8,93.0,0.0,166.84,74.22722048264463,1
238.57,22,0,4,67,1009,284.0,284.0,0.7,21.0,96.0,0.0,239.88,75.91744266666667,1
237.99,10,40,6,33,1014,28.0,28.0,5.6,20.4,55.0,0.0,126.31,54.52298328455285,2
236.02,13,0,4,40,1009,319.0,319.0,1.8,20.7,98.0,0.6,318.49,72.02933702386831,3
235.88,21,0,2,64,1013,37.0,37.0,2.7,22.8,82.0,0.0,152.45,71.3997231855856,3
235.56,10,40,5,33,1014,333.0,333.0,2.2,20.3,96.0,0.0,173.27,69.73786458947369,2
235.16,16,0,6,49,1015,7.0,7.0,2.1,21.9,80.0,0.0,286.61,71.35673856277057,2
234.99,17,0,3,52,1017,41.0,41.0,1.8,19.8,71.0,0.0,286.61,67.32415381587302,1
234.72,13,40,5,42,1008,60.0,60.0,2.5,24.4,78.0,0.0,189.93,74.62167916116505,2
234.35,9,40,2,30,1009,52.0,52.0,2.8,26.5,64.0,0.0,199.18,75.8305587027027,3
234.04,14,20,4,44,1008,351.0,351.0,2.3,22.5,83.0,0.0,208.1,72.22068777777778,1
233.37,18,20,4,56,1008,342.0,342.0,4.1,20.4,97.0,2.0,222.37,63.96542808455286,3
233.0,10,20,3,32,1011,91.0,91.0,2.6,26.8,57.0,0.0,156.58,76.09527131428571,1
232.67,18,0,6,55,1006,5.0,5.0,1.0,22.7,91.0,0.0,226.43,77.71737284125561,3
232.64,20,20,6,62,1007,11.0,11.0,0.9,22.8,87.0,0.0,191.21,77.75602718558558,2
231.78,7,40,3,24,1006,355.0,355.0,6.9,21.0,95.0,0.1,162.62,55.96472666666668,1
231.17,13,40,4,42,1010,80.0,80.0,2.5,24.3,77.0,0.0,144.98,74.30557092367151,1
230.93,13,20,6,41,1014,353.0,353.0,4.3,22.7,77.0,0.0,186.82,65.4928120412556,2
230.6,16,40,2,51,1012,8.0,8.0,3.3,24.7,76.0,0.0,156.27,72.38370128866995,3
230.37,19,0,1,58,1016,347.0,347.0,2.3,18.8,73.0,0.0,156.27,64.05590160610686,1
230.0,3,0,6,10,1007,220.0,220.0,2.9,30.1,64.0,0.0,118.48,82.27749762147654,3
229.98,21,0,6,64,1007,358.0,358.0,0.5,21.8,93.0,0.0,159.34,77.78836322758622,2
229.61,18,20,1,56,1016,347.0,347.0,2.3,18.8,73.0,0.0,182.25,64.05590160610686,1
228.93,2,0,4,7,1012,38.0,38.0,3.3,20.3,83.0,0.0,273.14,64.78564418947369,3
228.48,15,20,5,47,1008,73.0,73.0,1.5,23.7,82.0,0.0,214.41,76.97265903849765,2
227.58,11,20,5,35,1006,78.0,78.0,5.2,27.8,64.0,0.0,201.16,70.58597715348839,2
227.48,2,40,5,9,1011,2.0,2.0,4.2,19.4,94.0,1.0,201.16,61.35155810000001,2
227.37,19,40,0,60,1008,347.0,347.0,1.3,20.8,80.0,0.0,201.16,71.81136608264462,3
227.12,11,40,6,36,1012,10.0,10.0,4.1,24.9,74.0,0.0,103.01,69.95151576915423,2
226.99,15,20,4,47,1009,334.0,334.0,1.4,21.7,89.0,0.0,168.96,74.2511147141631,1
226.49,19,40,2,60,1012,84.0,84.0,2.0,24.2,86.0,0.0,254.09,76.8337312,3
226.43,17,40,6,54,1006,358.0,358.0,2.3,23.2,93.0,0.0,163.44,74.77753187522936,3
225.87,13,20,2,41,1012,59.0,59.0,2.0,25.4,72.0,0.0,119.75,77.36503810612246,3
224.91,9,20,0,29,1006,81.0,81.0,2.6,28.9,66.0,0.0,164.8,81.25629581614908,1
224.67,17,40,6,54,1015,7.0,7.0,2.1,21.9,80.0,0.0,215.28,71.35673856277057,2
224.07,12,20,6,38,1008,83.0,83.0,2.9,25.2,76.0,0.0,215.11,74.61796085656566,2
223.54,20,20,3,62,1016,352.0,352.0,1.5,19.1,75.0,0.0,126.01,67.3928445019305,1
223.29,13,40,4,42,1008,351.0,351.0,2.3,22.5,83.0,0.0,112.92,72.22068777777778,1
223.22,18,0,5,55,1007,325.0,325.0,1.4,21.9,91.0,0.0,112.92,74.87261096277057,2
223.2,17,20,2,53,1007,51.0,51.0,3.4,22.6,95.0,1.8,142.23,70.31583314285714,1
223.2,21,20,5,65,1007,172.0,172.0,2.0,23.7,95.0,0.0,142.23,76.96559063849764,3
223.17,14,20,3,44,1015,85.0,85.0,1.5,22.2,74.0,0.0,134.27,73.1488842385965,3
222.6,10,0,1,31,1013,11.0,11.0,4.5,25.4,42.0,0.0,164.53,65.50360610612246,1
221.98,17,0,2,52,1012,8.0,8.0,3.3,24.7,76.0,0.0,230.6,72.38370128866995,3
221.9,0,40,4,3,1017,46.0,46.0,3.0,18.4,88.0,0.0,183.35,62.61126900451129,1
221.79,22,40,5,69,1013,216.0,216.0,3.2,19.6,97.0,0.0,184.2,65.26675822362205,2
221.78,17,20,5,53,1015,15.0,15.0,5.5,18.6,60.0,0.0,184.2,52.08722424242424,2
221.57,16,0,4,49,1010,82.0,82.0,2.0,23.4,79.0,0.0,220.95,74.43045745185185,1
221.34,15,0,6,46,1008,53.0,53.0,1.4,24.4,85.0,0.0,176.37,79.01722796116505,2
221.27,17,40,6,54,1008,53.0,53.0,1.4,24.4,85.0,0.0,197.17,79.01722796116505,2
220.95,15,40,4,48,1010,82.0,82.0,2.0,23.4,79.0,0.0,120.06,74.43045745185185,1
220.92,1,0,5,4,1010,301.0,301.0,1.0,22.7,87.0,0.0,150.85,77.2417840412556,2
220.87,9,20,0,29,1014,333.0,333.0,2.5,14.1,80.0,0.0,189.87,55.18706397411003,2
220.71,13,0,4,40,1008,351.0,351.0,2.3,22.5,83.0,0.0,140.75,72.22068777777778,1
220.37,16,20,5,50,1014,201.0,201.0,0.0,19.8,97.0,0.0,173.84,75.90132661587302,2
220.2,10,0,0,31,1014,109.0,109.0,1.1,20.9,79.0,0.0,218.18,72.53031468713692,1
220.01,11,0,6,34,1004,235.0,235.0,1.4,29.9,66.0,0.0,218.18,86.98958555231786,3
219.95,17,20,4,53,1009,353.0,353.0,2.5,20.9,98.0,2.5,204.26,70.18501028713693,3
219.85,15,20,6,47,1008,53.0,53.0,1.4,24.4,85.0,0.0,221.34,79.01722796116505,2
219.42,17,20,3,53,1012,86.0,86.0,2.7,23.1,80.0,0.0,122.26,71.73643930593606,1
219.34,20,20,1,62,1016,347.0,347.0,2.3,18.8,73.0,0.0,208.12,64.05590160610686,1
219.1,15,0,2,46,1014,310.0,310.0,1.0,20.8,93.0,0.0,193.06,74.22722048264463,1
218.9,19,20,5,59,1007,325.0,325.0,1.4,21.9,91.0,0.0,150.94,74.87261096277057,2
218.83,15,20,2,47,1017,326.0,326.0,1.6,19.3,78.0,0.0,158.12,67.77086297587549,1
218.82,12,40,5,39,1014,344.0,344.0,0.9,20.0,97.0,0.0,193.05,73.41596,2
218.76,18,0,2,55,1012,84.0,84.0,2.0,24.2,86.0,0.0,193.64,76.8337312,3
218.45,21,40,1,66,1017,4.0,4.0,1.9,19.2,74.0,0.0,122.44,66.19587276899225,1
218.32,14,0,2,43,1012,59.0,59.0,2.0,25.4,72.0,0.0,160.58,77.36503810612246,3
218.24,19,0,5,58,1013,215.0,215.0,1.7,19.7,97.0,0.0,258.62,70.26403439209486,2
218.23,17,40,1,54,1016,45.0,45.0,2.8,20.3,66.0,0.0,183.23,64.51274058947368,1
218.18,9,40,0,30,1014,109.0,109.0,1.1,20.9,79.0,0.0,145.93,72.53031468713692,1
217.32,14,40,6,45,1014,353.0,353.0,4.3,22.7,77.0,0.0,192.84,65.4928120412556,2
217.29,20,0,5,61,1007,325.0,325.0,1.4,21.9,91.0,0.0,187.54,74.87261096277057,2
217.24,21,0,4,64,1015,360.0,360.0,2.3,18.5,90.0,0.0,191.21,65.25234603773585,1
217.1,10,20,2,32,1009,52.0,52.0,2.8,26.5,64.0,0.0,185.63,75.8305587027027,3
216.97,14,0,5,43,1008,60.0,60.0,2.5,24.4,78.0,0.0,234.72,74.62167916116505,2
216.74,9,0,0,28,1006,44.0,44.0,3.6,24.2,79.0,0.0,124.18,70.8432728,3
216.72,18,40,2,57,1016,327.0,327.0,1.9,18.9,83.0,0.0,124.18,66.57513349118774,1
216.24,15,0,6,46,1006,358.0,358.0,2.3,23.2,93.0,0.0,122.12,74.77753187522936,3
215.89,9,40,2,30,1016,39.0,39.0,3.7,21.2,57.0,0.0,194.36,62.287488887394964,1
215.75,17,0,6,52,1006,358.0,358.0,2.3,23.2,93.0,0.0,148.3,74.77753187522936,3
215.59,14,0,0,43,1008,29.0,29.0,1.8,24.0,78.0,0.0,198.05,76.09627961904762,3
215.58,20,40,0,63,1011,333.0,333.0,2.4,20.2,75.0,0.0,198.05,66.5949015483871,1
215.32,9,40,3,30,1011,91.0,91.0,2.6,26.8,57.0,0.0,131.37,76.09527131428571,1
215.29,17,0,0,52,1011,18.0,18.0,2.6,21.4,80.0,0.0,154.1,68.79945545762712,1
215.28,17,20,6,53,1015,7.0,7.0,2.1,21.9,80.0,0.0,194.76,71.35673856277057,2
214.78,16,40,2,51,1017,326.0,326.0,1.6,19.3,78.0,0.0,164.54,67.77086297587549,1
214.76,13,20,1,41,1014,25.0,25.0,1.7,22.1,53.0,0.0,183.06,69.86847638951966,1
214.41,15,0,5,46,1008,73.0,73.0,1.5,23.7,82.0,0.0,304.32,76.97265903849765,2
213.36,9,0,5,28,1006,78.0,78.0,5.2,27.8,64.0,0.0,156.69,70.58597715348839,2
213.22,20,20,4,62,1008,342.0,342.0,4.1,20.4,97.0,2.0,156.69,63.96542808455286,3
212.63,22,40,5,69,1007,172.0,172.0,2.0,23.7,95.0,0.0,226.93,76.96559063849764,3
212.48,17,20,4,53,1009,334.0,334.0,1.4,21.7,89.0,0.0,206.88,74.2511147141631,1
212.35,7,40,3,24,1015,48.0,48.0,2.3,21.6,63.0,0.0,119.28,68.18904835555556,1
212.29,21,20,6,65,1007,358.0,358.0,0.5,21.8,93.0,0.0,229.98,77.78836322758622,2
212.29,11,20,2,35,1004,53.0,53.0,5.1,24.7,93.0,1.3,229.98,68.76857768866995,1
212.18,16,20,6,50,1008,53.0,53.0,1.4,24.4,85.0,0.0,181.84,79.01722796116505,2
212.11,23,40,5,72,1007,172.0,172.0,2.0,23.7,95.0,0.0,181.84,76.96559063849764,3
211.91,20,20,3,62,1013,4.0,4.0,1.5,20.9,80.0,0.0,275.53,71.36266708713694,3
211.9,12,0,2,37,1012,59.0,59.0,2.0,25.4,72.0,0.0,181.21,77.36503810612246,3
211.74,10,20,1,32,1013,11.0,11.0,4.5,25.4,42.0,0.0,222.6,65.50360610612246,1
211.62,13,20,5,41,1014,344.0,344.0,0.9,20.0,97.0,0.0,162.38,73.41596,2
211.37,17,40,1,54,1007,310.0,310.0,1.5,22.6,80.0,0.0,158.2,74.61782914285716,3
211.29,16,40,1,51,1007,310.0,310.0,1.5,22.6,80.0,0.0,181.54,74.61782914285716,3
211.23,18,40,6,57,1015,4.0,4.0,1.3,15.4,67.0,0.0,181.54,60.30286998918918,2
211.05,19,40,4,60,1015,202.0,202.0,1.1,18.4,89.0,0.0,203.02,68.79453140451128,1
210.76,13,40,5,42,1014,344.0,344.0,0.9,20.0,97.0,0.0,211.62,73.41596,2
210.46,16,40,1,51,1016,45.0,45.0,2.8,20.3,66.0,0.0,179.79,64.51274058947368,1
210.38,14,20,5,44,1014,344.0,344.0,0.9,20.0,97.0,0.0,161.23,73.41596,2
210.32,8,40,3,27,1011,117.0,117.0,2.3,28.7,54.0,0.0,161.23,80.14986681226993,1
209.93,16,0,3,49,1008,342.0,342.0,2.6,19.9,97.0,0.3,200.95,67.7786350868526,1
209.9,10,20,5,32,1006,78.0,78.0,5.2,27.8,64.0,0.0,200.95,70.58597715348839,2
209.85,18,0,0,55,1006,46.0,46.0,1.3,24.7,92.0,0.0,293.15,80.80240848866997,1
209.59,14,0,6,43,1008,83.0,83.0,2.9,25.2,76.0,0.0,195.04,74.61796085656566,2
209.58,12,40,1,39,1015,105.0,105.0,3.5,21.6,70.0,0.0,162.44,65.15333155555557,1
209.56,14,40,4,45,1010,80.0,80.0,2.5,24.3,77.0,0.0,143.68,74.30557092367151,1
209.33,15,20,6,47,1015,7.0,7.0,2.1,21.9,80.0,0.0,193.84,71.35673856277057,2
209.32,20,0,0,61,1014,341.0,341.0,1.5,19.1,92.0,0.0,187.43,69.19157370193051,1
209.25,15,20,3,47,1012,86.0,86.0,2.7,23.1,80.0,0.0,181.15,71.73643930593606,1
209.19,9,20,2,29,1004,53.0,53.0,5.1,24.7,93.0,1.3,112.47,68.76857768866995,1
209.0,10,0,2,31,1016,39.0,39.0,3.7,21.2,57.0,0.0,215.89,62.287488887394964,1
208.88,16,20,6,50,1006,358.0,358.0,2.3,23.2,93.0,0.0,171.21,74.77753187522936,3
208.66,9,20,0,29,1006,44.0,44.0,3.6,24.2,79.0,0.0,216.74,70.8432728,3
208.58,10,0,0,31,1006,44.0,44.0,3.6,24.2,79.0,0.0,133.46,70.8432728,3
208.42,17,0,1,52,1005,70.0,70.0,3.1,27.1,87.0,0.0,208.22,79.09623818324023,1
208.34,17,0,1,52,1007,310.0,310.0,1.5,22.6,80.0,0.0,211.29,74.61782914285716,3
208.22,16,40,1,51,1005,70.0,70.0,3.1,27.1,87.0,0.0,372.56,79.09623818324023,1
208.1,14,0,4,43,1008,351.0,351.0,2.3,22.5,83.0,0.0,223.29,72.22068777777778,1
207.92,11,40,0,36,1006,81.0,81.0,2.6,28.9,66.0,0.0,165.82,81.25629581614908,1
207.23,13,0,0,40,1010,302.0,302.0,2.3,20.8,92.0,1.1,153.22,69.95523168264461,1
207.18,19,40,1,60,1016,347.0,347.0,2.3,18.8,73.0,0.0,153.22,64.05590160610686,1
206.88,17,0,4,52,1009,334.0,334.0,1.4,21.7,89.0,0.0,325.47,74.2511147141631,1
206.79,19,20,3,59,1012,33.0,33.0,1.1,21.9,84.0,0.0,325.47,75.02069216277057,1
206.53,18,40,1,57,1007,335.0,335.0,2.0,20.3,90.0,0.0,143.09,69.71683978947371,3
206.34,15,40,6,48,1008,53.0,53.0,1.4,24.4,85.0,0.0,219.85,79.01722796116505,2
206.1,14,40,2,45,1012,59.0,59.0,2.0,25.4,72.0,0.0,262.78,77.36503810612246,3
206.08,12,0,1,37,1015,105.0,105.0,3.5,21.6,70.0,0.0,132.98,65.15333155555557,1
205.97,13,40,6,42,1006,9.0,9.0,5.9,25.8,79.0,0.0,162.14,66.55469053333333,3
205.3,14,20,6,44,1016,52.0,52.0,6.0,18.8,58.0,0.0,160.82,50.64514960610686,2
205.19,9,20,5,29,1014,333.0,333.0,2.2,20.3,96.0,0.0,161.15,69.73786458947369,2
204.62,16,0,4,49,1009,334.0,334.0,1.4,21.7,89.0,0.0,265.19,74.2511147141631,1
204.62,11,20,4,35,1009,310.0,310.0,1.5,20.4,97.0,0.0,265.19,72.28542808455285,3
204.58,10,20,0,32,1006,44.0,44.0,3.6,24.2,79.0,0.0,208.58,70.8432728,3
204.55,16,0,4,49,1009,353.0,353.0,2.5,20.9,98.0,2.5,189.69,70.18501028713693,3
204.39,7,0,3,22,1015,48.0,48.0,2.3,21.6,63.0,0.0,189.69,68.18904835555556,1
204.26,17,0,4,52,1009,353.0,353.0,2.5,20.9,98.0,2.5,291.97,70.18501028713693,3
204.06,10,20,4,32,1016,349.0,349.0,2.0,18.2,81.0,0.0,222.16,64.70591382686568,1
203.82,16,0,3,49,1012,86.0,86.0,2.7,23.1,80.0,0.0,169.89,71.73643930593606,1
203.03,19,20,2,59,1016,327.0,327.0,1.9,18.9,83.0,0.0,164.01,66.57513349118774,1
203.02,19,20,4,59,1015,202.0,202.0,1.1,18.4,89.0,0.0,171.26,68.79453140451128,1
202.84,10,20,0,32,1006,81.0,81.0,2.6,28.9,66.0,0.0,65.94,81.25629581614908,1
202.18,9,20,1,29,1013,87.0,87.0,2.4,23.0,56.0,0.0,140.44,69.62495709090909,1
202.15,13,40,3,42,1008,10.0,10.0,3.1,20.3,97.0,1.5,111.76,66.96803538947367,1
201.83,6,0,5,19,1007,54.0,54.0,3.8,29.6,55.0,0.0,132.56,77.15702784415585,2
201.7,13,0,0,40,1008,29.0,29.0,1.8,24.0,78.0,0.0,137.49,76.09627961904762,3
201.56,13,40,6,42,1014,353.0,353.0,4.3,22.7,77.0,0.0,230.93,65.4928120412556,2
201.5,16,0,5,49,1008,73.0,73.0,1.5,23.7,82.0,0.0,97.06,76.97265903849765,2
201.31,17,20,5,53,1014,110.0,110.0,0.0,19.8,97.0,0.0,82.42,75.90132661587302,2
201.16,11,0,5,34,1006,78.0,78.0,5.2,27.8,64.0,0.0,152.11,70.58597715348839,2
200.99,19,40,1,60,1007,335.0,335.0,2.0,20.3,90.0,0.0,201.97,69.71683978947371,3
200.95,12,40,1,39,1006,40.0,40.0,3.4,27.4,85.0,0.0,156.73,78.45149636363634,1
200.95,15,40,3,48,1008,342.0,342.0,2.6,19.9,97.0,0.3,182.25,67.7786350868526,1
200.79,19,0,0,58,1006,46.0,46.0,1.3,24.7,92.0,0.0,175.99,80.80240848866997,1
200.01,15,20,5,47,1014,115.0,115.0,0.0,19.8,97.0,0.0,176.24,75.90132661587302,2
199.76,7,0,2,22,1003,92.0,92.0,7.5,26.2,94.0,5.5,176.24,64.17827816170212,1
199.57,18,0,4,55,1009,319.0,319.0,0.9,20.9,96.0,0.0,149.62,75.08030548713694,1
199.53,16,20,5,50,1009,322.0,322.0,2.2,24.1,94.0,0.0,151.56,76.99138796937801,3
199.18,9,20,2,29,1009,52.0,52.0,2.8,26.5,64.0,0.0,143.49,75.8305587027027,3
199.15,13,0,1,40,1006,330.0,330.0,1.3,22.9,78.0,0.0,169.52,75.59367449411766,3
198.76,4,0,0,13,1008,10.0,10.0,1.9,23.6,79.0,0.0,262.87,75.133499035514,3
198.72,11,20,4,35,1008,96.0,96.0,4.5,27.2,61.0,0.0,152.1,71.2951962786517,1
198.63,8,40,0,27,1013,81.0,81.0,1.2,21.3,79.0,0.0,156.56,72.97425240675106,1
198.5,12,40,6,39,1006,9.0,9.0,5.9,25.8,79.0,0.0,154.13,66.55469053333333,3
198.48,6,0,0,19,1007,12.0,12.0,6.2,26.8,56.0,0.0,134.74,64.44146651428571,1
198.46,16,40,0,51,1015,222.0,222.0,0.9,18.9,92.0,0.0,311.18,70.72085709118774,1
198.45,11,0,1,34,1005,327.0,327.0,1.5,23.9,75.0,0.0,100.89,76.49521974407584,3
198.36,10,0,0,31,1008,351.0,351.0,5.3,23.8,72.0,0.1,183.92,63.77636914716982,1
198.12,21,40,4,66,1009,319.0,319.0,1.7,20.7,93.0,0.0,218.98,71.79121102386831,1
198.08,8,40,0,27,1007,12.0,12.0,6.2,26.8,56.0,0.0,218.98,64.44146651428571,1
198.05,13,40,0,42,1008,29.0,29.0,1.8,24.0,78.0,0.0,174.17,76.09627961904762,3
197.84,9,20,5,29,1008,99.0,99.0,1.1,28.1,74.0,0.0,166.46,85.6544731692308,3
197.17,17,20,6,53,1008,53.0,53.0,1.4,24.4,85.0,0.0,171.91,79.01722796116505,2
197.09,19,40,6,60,1006,5.0,5.0,1.0,22.7,91.0,0.0,187.0,77.71737284125561,3
196.88,13,0,6,40,1008,83.0,83.0,2.9,25.2,76.0,0.0,147.21,74.61796085656566,2
196.55,17,0,1,52,1014,326.0,326.0,2.2,20.5,65.0,0.0,175.41,66.69410224489796,1
196.46,16,20,6,50,1015,7.0,7.0,2.1,21.9,80.0,0.0,235.16,71.35673856277057,2
196.42,7,40,5,24,1007,54.0,54.0,3.8,29.6,55.0,0.0,235.16,77.15702784415585,2
196.4,16,20,3,50,1017,41.0,41.0,1.8,19.8,71.0,0.0,152.16,67.32415381587302,1
196.26,14,0,3,43,1012,91.0,91.0,3.6,24.4,72.0,0.0,165.33,70.35120876116504,1
196.05,17,40,2,54,1017,326.0,326.0,1.6,19.3,78.0,0.0,148.58,67.77086297587549,1
196.05,11,0,0,34,1006,44.0,44.0,3.6,24.2,79.0,0.0,170.79,70.8432728,3
196.04,12,20,6,38,1014,353.0,353.0,4.3,22.7,77.0,0.0,152.97,65.4928120412556,2
195.95,9,0,6,28,1004,235.0,235.0,1.4,29.9,66.0,0.0,185.38,86.98958555231786,3
195.95,6,0,2,19,1003,92.0,92.0,7.5,26.2,94.0,5.5,187.42,64.17827816170212,1
195.73,10,0,5,31,1014,333.0,333.0,2.2,20.3,96.0,0.0,113.69,69.73786458947369,2
195.69,21,20,5,65,1008,324.0,324.0,1.1,21.2,93.0,0.0,113.69,74.69144408739496,2
195.67,15,40,1,48,1005,70.0,70.0,3.1,27.1,87.0,0.0,170.16,79.09623818324023,1
195.65,15,0,2,46,1012,8.0,8.0,3.3,24.7,76.0,0.0,206.1,72.38370128866995,3
195.56,11,40,6,36,1007,57.0,57.0,2.8,28.9,57.0,0.0,182.62,79.34333221614908,2
195.49,15,40,5,48,1014,86.0,86.0,0.0,19.8,97.0,0.0,200.01,75.90132661587302,2
195.39,13,40,0,42,1010,302.0,302.0,2.3,20.8,92.0,1.1,179.32,69.95523168264461,1
195.32,9,40,2,30,1004,53.0,53.0,5.1,24.7,93.0,1.3,209.19,68.76857768866995,1
195.28,10,40,3,33,1014,64.0,64.0,3.2,23.0,69.0,0.0,332.87,68.62480109090909,3
195.04,13,40,6,42,1008,83.0,83.0,2.9,25.2,76.0,0.0,173.16,74.61796085656566,2
195.0,21,0,0,64,1014,322.0,322.0,2.5,19.3,90.0,0.0,194.49,66.16928057587549,1
194.76,17,0,6,52,1015,7.0,7.0,2.1,21.9,80.0,0.0,130.1,71.35673856277057,2
194.72,8,0,3,25,1015,48.0,48.0,2.3,21.6,63.0,0.0,212.35,68.18904835555556,1
194.63,7,0,6,22,1004,208.0,208.0,2.3,32.8,52.0,0.0,121.24,87.47100737049179,3
194.59,16,40,5,51,1014,208.0,208.0,0.0,19.8,97.0,0.0,220.37,75.90132661587302,2
194.59,16,40,3,51,1012,86.0,86.0,2.7,23.1,80.0,0.0,165.29,71.73643930593606,1
194.52,17,0,0,52,1007,315.0,315.0,0.8,25.4,86.0,0.0,145.36,83.00703970612247,1
194.49,20,40,0,63,1014,341.0,341.0,1.5,19.1,92.0,0.0,145.36,69.19157370193051,1
194.44,21,40,2,66,1006,29.0,29.0,4.1,21.5,95.0,0.5,206.98,65.9088814893617,1
194.42,12,0,1,37,1014,25.0,25.0,1.7,22.1,53.0,0.0,206.98,69.86847638951966,1
194.37,7,20,2,23,1003,92.0,92.0,7.5,26.2,94.0,5.5,199.76,64.17827816170212,1
194.36,12,0,1,37,1006,40.0,40.0,3.4,27.4,85.0,0.0,199.76,78.45149636363634,1
193.84,15,0,6,46,1015,7.0,7.0,2.1,21.9,80.0,0.0,217.32,71.35673856277057,2
193.76,18,20,3,56,1013,4.0,4.0,1.5,20.9,80.0,0.0,121.79,71.36266708713694,3
193.64,17,40,2,54,1012,8.0,8.0,3.3,24.7,76.0,0.0,188.42,72.38370128866995,3
193.06,14,40,2,45,1014,320.0,320.0,2.4,21.3,91.0,0.5,154.04,70.49993400675106,1
193.06,6,20,4,20,1016,359.0,359.0,1.9,18.5,84.0,0.0,154.04,65.91059003773586,1
