avg_travel_time,route,intersection_id,tollgate_id,time_window,start_time,date,time,hour,minute,weekday,timemap,pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,last_20min,last_40min,last_60min,last_80min,last_100min,last_120min,wind_direction2,wind_speed2,precipitation2,SSD,SSD_level,is_workday,datemap,A-2,A-3,B-1,B-3,C-1,C-3,hour__0,hour__1,hour__2,hour__3,hour__4,hour__5,hour__6,hour__7,hour__8,hour__9,hour__10,hour__11,hour__12,hour__13,hour__14,hour__15,hour__16,hour__17,hour__18,hour__19,hour__20,hour__21,hour__22,hour__23,minute__0,minute__20,minute__40,weekday__0,weekday__1,weekday__2,weekday__3,weekday__4,weekday__5,weekday__6,workday__1,workday__2,workday__3
76.85,A-2,A,2,"[2016-09-27 04:40:00,2016-09-27 05:00:00)",2016-09-27 04:40:00,2016-09-27,04:40:00,4,40,1,15,1006.3,72.0,3.0,28.5,77.0,0.0,66.93,38.86,63.02,21.54,38.66,51.78,2,2,0,80.76064078787876,3,1,71,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
44.46,A-2,A,2,"[2016-09-27 05:00:00,2016-09-27 05:20:00)",2016-09-27 05:00:00,2016-09-27,05:00:00,5,0,1,16,1006.3,72.0,3.0,28.5,77.0,0.0,76.85,66.93,38.86,33.59,21.54,38.66,2,2,0,80.76064078787876,3,1,71,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
54.34,A-2,A,2,"[2016-09-27 05:20:00,2016-09-27 05:40:00)",2016-09-27 05:20:00,2016-09-27,05:20:00,5,20,1,17,1006.3,72.0,3.0,28.5,77.0,0.0,44.46,76.85,66.93,38.86,55.65,21.54,2,2,0,80.76064078787876,3,1,71,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
44.23,A-2,A,2,"[2016-09-27 06:00:00,2016-09-27 06:20:00)",2016-09-27 06:00:00,2016-09-27,06:00:00,6,0,1,19,1004.3,96.0,3.6,31.1,63.0,0.0,38.77,54.34,44.46,76.85,66.93,38.86,2,3,0,81.78337059856115,3,1,71,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
57.25,A-2,A,2,"[2016-09-27 06:40:00,2016-09-27 07:00:00)",2016-09-27 06:40:00,2016-09-27,06:40:00,6,40,1,21,1004.3,96.0,3.6,31.1,63.0,0.0,53.08,44.23,74.75,54.34,44.46,76.85,2,3,0,81.78337059856115,3,1,71,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
76.94,A-2,A,2,"[2016-09-27 07:00:00,2016-09-27 07:20:00)",2016-09-27 07:00:00,2016-09-27,07:00:00,7,0,1,22,1004.3,96.0,3.6,31.1,63.0,0.0,57.25,57.95,44.23,67.63,54.34,44.46,2,3,0,81.78337059856115,3,1,71,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
63.41,A-2,A,2,"[2016-09-27 07:20:00,2016-09-27 07:40:00)",2016-09-27 07:20:00,2016-09-27,07:20:00,7,20,1,23,1004.3,96.0,3.6,31.1,63.0,0.0,76.94,57.25,76.26,44.23,64.39,54.34,2,3,0,81.78337059856115,3,1,71,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
60.54,A-2,A,2,"[2016-09-27 07:40:00,2016-09-27 08:00:00)",2016-09-27 07:40:00,2016-09-27,07:40:00,7,40,1,24,1004.3,96.0,3.6,31.1,63.0,0.0,63.41,76.94,57.25,49.35,44.23,53.5,2,3,0,81.78337059856115,3,1,71,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
85.51,A-2,A,2,"[2016-09-27 08:00:00,2016-09-27 08:20:00)",2016-09-27 08:00:00,2016-09-27,08:00:00,8,0,1,25,1004.3,96.0,3.6,31.1,63.0,0.0,60.54,63.41,76.94,57.25,62.08,44.23,2,3,0,81.78337059856115,3,1,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
102.5,A-2,A,2,"[2016-09-27 08:20:00,2016-09-27 08:40:00)",2016-09-27 08:20:00,2016-09-27,08:20:00,8,20,1,26,1004.3,96.0,3.6,31.1,63.0,0.0,85.51,60.54,63.41,76.94,57.25,70.36,2,3,0,81.78337059856115,3,1,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
81.75,A-2,A,2,"[2016-09-27 08:40:00,2016-09-27 09:00:00)",2016-09-27 08:40:00,2016-09-27,08:40:00,8,40,1,27,1004.3,96.0,3.6,31.1,63.0,0.0,102.5,85.51,60.54,63.41,76.94,57.25,2,3,0,81.78337059856115,3,1,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
72.47,A-2,A,2,"[2016-09-27 09:00:00,2016-09-27 09:20:00)",2016-09-27 09:00:00,2016-09-27,09:00:00,9,0,1,28,1004.6,104.0,4.2,28.7,72.0,0.0,81.75,102.5,85.51,60.54,63.41,76.94,2,3,0,76.60270441226993,2,1,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
68.74,A-2,A,2,"[2016-09-27 09:20:00,2016-09-27 09:40:00)",2016-09-27 09:20:00,2016-09-27,09:20:00,9,20,1,29,1004.6,104.0,4.2,28.7,72.0,0.0,72.47,81.75,102.5,85.51,60.54,63.41,2,3,0,76.60270441226993,2,1,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
76.25,A-2,A,2,"[2016-09-27 09:40:00,2016-09-27 10:00:00)",2016-09-27 09:40:00,2016-09-27,09:40:00,9,40,1,30,1004.6,104.0,4.2,28.7,72.0,0.0,68.74,72.47,81.75,102.5,85.51,60.54,2,3,0,76.60270441226993,2,1,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
75.33,A-2,A,2,"[2016-09-27 10:00:00,2016-09-27 10:20:00)",2016-09-27 10:00:00,2016-09-27,10:00:00,10,0,1,31,1004.6,104.0,4.2,28.7,72.0,0.0,76.25,68.74,72.47,81.75,102.5,85.51,2,3,0,76.60270441226993,2,1,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
52.68,A-2,A,2,"[2016-09-27 10:20:00,2016-09-27 10:40:00)",2016-09-27 10:20:00,2016-09-27,10:20:00,10,20,1,32,1004.6,104.0,4.2,28.7,72.0,0.0,75.33,76.25,68.74,72.47,81.75,102.5,2,3,0,76.60270441226993,2,1,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
67.18,A-2,A,2,"[2016-09-27 10:40:00,2016-09-27 11:00:00)",2016-09-27 10:40:00,2016-09-27,10:40:00,10,40,1,33,1004.6,104.0,4.2,28.7,72.0,0.0,52.68,75.33,76.25,68.74,72.47,81.75,2,3,0,76.60270441226993,2,1,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
63.22,A-2,A,2,"[2016-09-27 11:00:00,2016-09-27 11:20:00)",2016-09-27 11:00:00,2016-09-27,11:00:00,11,0,1,34,1004.6,104.0,4.2,28.7,72.0,0.0,67.18,52.68,75.33,76.25,68.74,72.47,2,3,0,76.60270441226993,2,1,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
54.88,A-2,A,2,"[2016-09-27 11:20:00,2016-09-27 11:40:00)",2016-09-27 11:20:00,2016-09-27,11:20:00,11,20,1,35,1004.6,104.0,4.2,28.7,72.0,0.0,63.22,67.18,52.68,75.33,76.25,68.74,2,3,0,76.60270441226993,2,1,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
55.66,A-2,A,2,"[2016-09-27 12:00:00,2016-09-27 12:20:00)",2016-09-27 12:00:00,2016-09-27,12:00:00,12,0,1,37,1006.1,40.0,3.4,27.4,85.0,0.0,111.4,54.88,63.22,67.18,52.68,75.33,1,2,0,78.45149636363634,2,1,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
51.09,A-2,A,2,"[2016-09-27 12:20:00,2016-09-27 12:40:00)",2016-09-27 12:20:00,2016-09-27,12:20:00,12,20,1,38,1006.1,40.0,3.4,27.4,85.0,0.0,55.66,111.4,54.88,63.22,67.18,52.68,1,2,0,78.45149636363634,2,1,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
58.27,A-2,A,2,"[2016-09-27 12:40:00,2016-09-27 13:00:00)",2016-09-27 12:40:00,2016-09-27,12:40:00,12,40,1,39,1006.1,40.0,3.4,27.4,85.0,0.0,51.09,55.66,111.4,54.88,63.22,67.18,1,2,0,78.45149636363634,2,1,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
67.81,A-2,A,2,"[2016-09-27 13:20:00,2016-09-27 13:40:00)",2016-09-27 13:20:00,2016-09-27,13:20:00,13,20,1,41,1006.1,40.0,3.4,27.4,85.0,0.0,174.24,58.27,51.09,55.66,111.4,54.88,1,2,0,78.45149636363634,2,1,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
65.99,A-2,A,2,"[2016-09-27 13:40:00,2016-09-27 14:00:00)",2016-09-27 13:40:00,2016-09-27,13:40:00,13,40,1,42,1006.1,40.0,3.4,27.4,85.0,0.0,67.81,174.24,58.27,51.09,55.66,111.4,1,2,0,78.45149636363634,2,1,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
64.88,A-2,A,2,"[2016-09-27 14:00:00,2016-09-27 14:20:00)",2016-09-27 14:00:00,2016-09-27,14:00:00,14,0,1,43,1006.1,40.0,3.4,27.4,85.0,0.0,65.99,67.81,174.24,58.27,51.09,55.66,1,2,0,78.45149636363634,2,1,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
41.56,A-2,A,2,"[2016-09-27 14:20:00,2016-09-27 14:40:00)",2016-09-27 14:20:00,2016-09-27,14:20:00,14,20,1,44,1006.1,40.0,3.4,27.4,85.0,0.0,64.88,65.99,67.81,174.24,58.27,51.09,1,2,0,78.45149636363634,2,1,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
56.23,A-2,A,2,"[2016-09-27 14:40:00,2016-09-27 15:00:00)",2016-09-27 14:40:00,2016-09-27,14:40:00,14,40,1,45,1006.1,40.0,3.4,27.4,85.0,0.0,41.56,64.88,65.99,67.81,174.24,58.27,1,2,0,78.45149636363634,2,1,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
64.58,A-2,A,2,"[2016-09-27 15:00:00,2016-09-27 15:20:00)",2016-09-27 15:00:00,2016-09-27,15:00:00,15,0,1,46,1005.2,70.0,3.1,27.1,87.0,0.0,56.23,41.56,64.88,65.99,67.81,174.24,2,2,0,79.09623818324023,2,1,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
50.21,A-2,A,2,"[2016-09-27 15:20:00,2016-09-27 15:40:00)",2016-09-27 15:20:00,2016-09-27,15:20:00,15,20,1,47,1005.2,70.0,3.1,27.1,87.0,0.0,64.58,56.23,41.56,64.88,65.99,67.81,2,2,0,79.09623818324023,2,1,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
68.7,A-2,A,2,"[2016-09-27 15:40:00,2016-09-27 16:00:00)",2016-09-27 15:40:00,2016-09-27,15:40:00,15,40,1,48,1005.2,70.0,3.1,27.1,87.0,0.0,50.21,64.58,56.23,41.56,64.88,65.99,2,2,0,79.09623818324023,2,1,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
95.24,A-2,A,2,"[2016-09-27 16:00:00,2016-09-27 16:20:00)",2016-09-27 16:00:00,2016-09-27,16:00:00,16,0,1,49,1005.2,70.0,3.1,27.1,87.0,0.0,68.7,50.21,64.58,56.23,41.56,64.88,2,2,0,79.09623818324023,2,1,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
72.16,A-2,A,2,"[2016-09-27 17:00:00,2016-09-27 17:20:00)",2016-09-27 17:00:00,2016-09-27,17:00:00,17,0,1,52,1005.2,70.0,3.1,27.1,87.0,0.0,228.34,109.61,95.24,68.7,50.21,64.58,2,2,0,79.09623818324023,2,1,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
51.75,A-2,A,2,"[2016-09-27 17:20:00,2016-09-27 17:40:00)",2016-09-27 17:20:00,2016-09-27,17:20:00,17,20,1,53,1005.2,70.0,3.1,27.1,87.0,0.0,72.16,228.34,109.61,95.24,68.7,50.21,2,2,0,79.09623818324023,2,1,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
62.59,A-2,A,2,"[2016-09-27 17:40:00,2016-09-27 18:00:00)",2016-09-27 17:40:00,2016-09-27,17:40:00,17,40,1,54,1005.2,70.0,3.1,27.1,87.0,0.0,51.75,72.16,228.34,109.61,95.24,68.7,2,2,0,79.09623818324023,2,1,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
56.45,A-2,A,2,"[2016-09-27 18:00:00,2016-09-27 18:20:00)",2016-09-27 18:00:00,2016-09-27,18:00:00,18,0,1,55,1004.2,56.0,1.7,26.2,95.0,1.2,62.59,51.75,72.16,228.34,109.61,95.24,1,2,1,82.86990136170213,3,1,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
72.58,A-2,A,2,"[2016-09-27 18:20:00,2016-09-27 18:40:00)",2016-09-27 18:20:00,2016-09-27,18:20:00,18,20,1,56,1004.2,56.0,1.7,26.2,95.0,1.2,56.45,62.59,51.75,72.16,228.34,109.61,1,2,1,82.86990136170213,3,1,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
71.33,A-2,A,2,"[2016-09-27 18:40:00,2016-09-27 19:00:00)",2016-09-27 18:40:00,2016-09-27,18:40:00,18,40,1,57,1004.2,56.0,1.7,26.2,95.0,1.2,72.58,56.45,62.59,51.75,72.16,228.34,1,2,1,82.86990136170213,3,1,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
48.19,A-2,A,2,"[2016-09-27 19:00:00,2016-09-27 19:20:00)",2016-09-27 19:00:00,2016-09-27,19:00:00,19,0,1,58,1004.2,56.0,1.7,26.2,95.0,1.2,71.33,72.58,56.45,62.59,51.75,72.16,1,2,1,82.86990136170213,3,1,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
72.46,A-2,A,2,"[2016-09-27 19:20:00,2016-09-27 19:40:00)",2016-09-27 19:20:00,2016-09-27,19:20:00,19,20,1,59,1004.2,56.0,1.7,26.2,95.0,1.2,48.19,71.33,72.58,56.45,62.59,51.75,1,2,1,82.86990136170213,3,1,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
65.33,A-2,A,2,"[2016-09-27 19:40:00,2016-09-27 20:00:00)",2016-09-27 19:40:00,2016-09-27,19:40:00,19,40,1,60,1004.2,56.0,1.7,26.2,95.0,1.2,72.46,48.19,71.33,72.58,56.45,62.59,1,2,1,82.86990136170213,3,1,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
63.62,A-2,A,2,"[2016-09-27 20:00:00,2016-09-27 20:20:00)",2016-09-27 20:00:00,2016-09-27,20:00:00,20,0,1,61,1004.2,56.0,1.7,26.2,95.0,1.2,65.33,72.46,48.19,71.33,72.58,56.45,1,2,1,82.86990136170213,3,1,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
61.8,A-2,A,2,"[2016-09-27 20:20:00,2016-09-27 20:40:00)",2016-09-27 20:20:00,2016-09-27,20:20:00,20,20,1,62,1004.2,56.0,1.7,26.2,95.0,1.2,63.62,65.33,72.46,48.19,71.33,72.58,1,2,1,82.86990136170213,3,1,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
55.53,A-2,A,2,"[2016-09-27 20:40:00,2016-09-27 21:00:00)",2016-09-27 20:40:00,2016-09-27,20:40:00,20,40,1,63,1004.2,56.0,1.7,26.2,95.0,1.2,61.8,63.62,65.33,72.46,48.19,71.33,1,2,1,82.86990136170213,3,1,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
60.86,A-2,A,2,"[2016-09-27 21:00:00,2016-09-27 21:20:00)",2016-09-27 21:00:00,2016-09-27,21:00:00,21,0,1,64,1003.0,28.0,2.9,26.4,94.0,0.0,55.53,61.8,63.62,65.33,72.46,48.19,1,2,0,79.29403833118279,2,1,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
57.3,A-2,A,2,"[2016-09-27 21:20:00,2016-09-27 21:40:00)",2016-09-27 21:20:00,2016-09-27,21:20:00,21,20,1,65,1003.0,28.0,2.9,26.4,94.0,0.0,60.86,55.53,61.8,63.62,65.33,72.46,1,2,0,79.29403833118279,2,1,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
63.5,A-2,A,2,"[2016-09-27 21:40:00,2016-09-27 22:00:00)",2016-09-27 21:40:00,2016-09-27,21:40:00,21,40,1,66,1003.0,28.0,2.9,26.4,94.0,0.0,57.3,60.86,55.53,61.8,63.62,65.33,1,2,0,79.29403833118279,2,1,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
46.73,A-2,A,2,"[2016-09-27 22:00:00,2016-09-27 22:20:00)",2016-09-27 22:00:00,2016-09-27,22:00:00,22,0,1,67,1003.0,28.0,2.9,26.4,94.0,0.0,63.5,57.3,60.86,55.53,61.8,63.62,1,2,0,79.29403833118279,2,1,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
