avg_travel_time,hour,minute,weekday,timemap,pressure,wind_direction,wind_direction,wind_speed,temperature,rel_humidity,precipitation,last_20min,SSD,is_workday
164.54,18,0,2,55,1013.1,341.0,341.0,1.7,20.2,94.0,0.0,173.89,70.92123834838709,1
131.76,18,20,2,56,1013.1,341.0,341.0,1.7,20.2,94.0,0.0,164.54,70.92123834838709,1
188.63,18,40,2,57,1013.1,341.0,341.0,1.7,20.2,94.0,0.0,131.76,70.92123834838709,1
115.84,19,0,2,58,1013.1,341.0,341.0,1.7,20.2,94.0,0.0,188.63,70.92123834838709,1
119.59,20,40,2,63,1013.1,341.0,341.0,1.7,20.2,94.0,0.0,108.73,70.92123834838709,1
162.71,21,0,2,64,1012.9,320.0,320.0,1.6,19.5,96.0,0.0,119.59,70.08223592156861,1
155.2,21,20,2,65,1012.9,320.0,320.0,1.6,19.5,96.0,0.0,162.71,70.08223592156861,1
183.59,22,20,2,68,1012.9,320.0,320.0,1.6,19.5,96.0,0.0,169.86,70.08223592156861,1
138.28,22,40,2,69,1012.9,320.0,320.0,1.6,19.5,96.0,0.0,183.59,70.08223592156861,1
134.92,23,20,2,71,1012.9,320.0,320.0,1.6,19.5,96.0,0.0,174.1,70.08223592156861,1
166.68,23,40,2,72,1012.9,320.0,320.0,1.6,19.5,96.0,0.0,134.92,70.08223592156861,1
156.44,0,20,3,2,1013.9,281.0,281.0,1.5,20.7,91.0,0.0,219.06,72.20796062386832,1
192.52,6,0,3,19,1010.8,117.0,117.0,2.3,28.7,54.0,0.0,204.56,80.14986681226993,1
143.09,7,20,3,23,1010.8,117.0,117.0,2.3,28.7,54.0,0.0,160.27,80.14986681226993,1
210.32,8,40,3,27,1010.8,117.0,117.0,2.3,28.7,54.0,0.0,161.23,80.14986681226993,1
158.02,9,0,3,28,1010.6,91.0,91.0,2.6,26.8,57.0,0.0,210.32,76.09527131428571,1
131.37,9,20,3,29,1010.6,91.0,91.0,2.6,26.8,57.0,0.0,158.02,76.09527131428571,1
215.32,9,40,3,30,1010.6,91.0,91.0,2.6,26.8,57.0,0.0,131.37,76.09527131428571,1
156.58,10,0,3,31,1010.6,91.0,91.0,2.6,26.8,57.0,0.0,215.32,76.09527131428571,1
233.0,10,20,3,32,1010.6,91.0,91.0,2.6,26.8,57.0,0.0,156.58,76.09527131428571,1
187.7,11,20,3,35,1010.6,91.0,91.0,2.6,26.8,57.0,0.0,127.93,76.09527131428571,1
144.41,12,0,3,37,1011.7,91.0,91.0,3.6,24.4,72.0,0.0,132.71,70.35120876116504,1
419.59,12,40,3,39,1011.7,91.0,91.0,3.6,24.4,72.0,0.0,223.97,70.35120876116504,1
173.74,13,0,3,40,1011.7,91.0,91.0,3.6,24.4,72.0,0.0,419.59,70.35120876116504,1
163.36,13,20,3,41,1011.7,91.0,91.0,3.6,24.4,72.0,0.0,173.74,70.35120876116504,1
165.33,13,40,3,42,1011.7,91.0,91.0,3.6,24.4,72.0,0.0,163.36,70.35120876116504,1
196.26,14,0,3,43,1011.7,91.0,91.0,3.6,24.4,72.0,0.0,165.33,70.35120876116504,1
170.21,14,20,3,44,1011.7,91.0,91.0,3.6,24.4,72.0,0.0,196.26,70.35120876116504,1
179.72,14,40,3,45,1011.7,91.0,91.0,3.6,24.4,72.0,0.0,170.21,70.35120876116504,1
181.15,15,0,3,46,1012.0,86.0,86.0,2.7,23.1,80.0,0.0,179.72,71.73643930593606,1
209.25,15,20,3,47,1012.0,86.0,86.0,2.7,23.1,80.0,0.0,181.15,71.73643930593606,1
169.89,15,40,3,48,1012.0,86.0,86.0,2.7,23.1,80.0,0.0,209.25,71.73643930593606,1
203.82,16,0,3,49,1012.0,86.0,86.0,2.7,23.1,80.0,0.0,169.89,71.73643930593606,1
165.29,16,20,3,50,1012.0,86.0,86.0,2.7,23.1,80.0,0.0,203.82,71.73643930593606,1
194.59,16,40,3,51,1012.0,86.0,86.0,2.7,23.1,80.0,0.0,165.29,71.73643930593606,1
122.26,17,0,3,52,1012.0,86.0,86.0,2.7,23.1,80.0,0.0,194.59,71.73643930593606,1
219.42,17,20,3,53,1012.0,86.0,86.0,2.7,23.1,80.0,0.0,122.26,71.73643930593606,1
136.18,18,0,3,55,1011.6,33.0,33.0,1.1,21.9,84.0,0.0,242.73,75.02069216277057,1
283.73,18,20,3,56,1011.6,33.0,33.0,1.1,21.9,84.0,0.0,136.18,75.02069216277057,1
125.44,18,40,3,57,1011.6,33.0,33.0,1.1,21.9,84.0,0.0,283.73,75.02069216277057,1
206.79,19,20,3,59,1011.6,33.0,33.0,1.1,21.9,84.0,0.0,325.46,75.02069216277057,1
186.22,20,20,3,62,1011.6,33.0,33.0,1.1,21.9,84.0,0.0,169.85,75.02069216277057,1
145.22,20,40,3,63,1011.6,33.0,33.0,1.1,21.9,84.0,0.0,186.22,75.02069216277057,1
275.82,21,0,3,64,1011.3,324.0,324.0,1.7,20.5,92.0,0.0,145.22,71.28834824489796,1
166.89,5,40,4,18,1010.9,222.0,222.0,1.7,26.4,68.0,0.0,245.12,79.6929279311828,1
314.37,6,0,4,19,1008.4,90.0,90.0,2.5,29.5,53.0,0.0,166.89,80.84435567741937,1
66.72,7,20,4,23,1008.4,90.0,90.0,2.5,29.5,53.0,0.0,176.71,80.84435567741937,1
268.05,9,20,4,29,1008.2,96.0,96.0,4.5,27.2,61.0,0.0,302.24,71.2951962786517,1
355.89,10,0,4,31,1008.2,96.0,96.0,4.5,27.2,61.0,0.0,301.37,71.2951962786517,1
172.22,10,20,4,32,1008.2,96.0,96.0,4.5,27.2,61.0,0.0,355.89,71.2951962786517,1
243.73,10,40,4,33,1008.2,96.0,96.0,4.5,27.2,61.0,0.0,172.22,71.2951962786517,1
152.1,11,0,4,34,1008.2,96.0,96.0,4.5,27.2,61.0,0.0,243.73,71.2951962786517,1
198.72,11,20,4,35,1008.2,96.0,96.0,4.5,27.2,61.0,0.0,152.1,71.2951962786517,1
118.96,11,40,4,36,1008.2,96.0,96.0,4.5,27.2,61.0,0.0,198.72,71.2951962786517,1
158.01,12,0,4,37,1009.5,80.0,80.0,2.5,24.3,77.0,0.0,118.96,74.30557092367151,1
165.02,12,20,4,38,1009.5,80.0,80.0,2.5,24.3,77.0,0.0,158.01,74.30557092367151,1
132.49,12,40,4,39,1009.5,80.0,80.0,2.5,24.3,77.0,0.0,165.02,74.30557092367151,1
144.98,13,20,4,41,1009.5,80.0,80.0,2.5,24.3,77.0,0.0,227.12,74.30557092367151,1
231.17,13,40,4,42,1009.5,80.0,80.0,2.5,24.3,77.0,0.0,144.98,74.30557092367151,1
143.68,14,20,4,44,1009.5,80.0,80.0,2.5,24.3,77.0,0.0,194.52,74.30557092367151,1
209.56,14,40,4,45,1009.5,80.0,80.0,2.5,24.3,77.0,0.0,143.68,74.30557092367151,1
156.3,15,0,4,46,1009.7,82.0,82.0,2.0,23.4,79.0,0.0,209.56,74.43045745185185,1
120.06,15,20,4,47,1009.7,82.0,82.0,2.0,23.4,79.0,0.0,156.3,74.43045745185185,1
220.95,15,40,4,48,1009.7,82.0,82.0,2.0,23.4,79.0,0.0,120.06,74.43045745185185,1
221.57,16,0,4,49,1009.7,82.0,82.0,2.0,23.4,79.0,0.0,220.95,74.43045745185185,1
137.88,16,20,4,50,1009.7,82.0,82.0,2.0,23.4,79.0,0.0,221.57,74.43045745185185,1
164.08,17,20,4,53,1009.7,82.0,82.0,2.0,23.4,79.0,0.0,158.22,74.43045745185185,1
183.43,18,20,4,56,1008.8,317.0,317.0,1.8,21.4,88.0,0.0,159.69,72.27281865762713,1
287.64,19,20,4,59,1008.8,317.0,317.0,1.8,21.4,88.0,0.0,230.34,72.27281865762713,1
147.64,19,40,4,60,1008.8,317.0,317.0,1.8,21.4,88.0,0.0,287.64,72.27281865762713,1
106.41,20,0,4,61,1008.8,317.0,317.0,1.8,21.4,88.0,0.0,147.64,72.27281865762713,1
133.87,20,20,4,62,1008.8,317.0,317.0,1.8,21.4,88.0,0.0,106.41,72.27281865762713,1
154.34,21,0,4,64,1008.9,319.0,319.0,1.7,20.7,93.0,0.0,140.18,71.79121102386831,1
198.12,21,40,4,66,1008.9,319.0,319.0,1.7,20.7,93.0,0.0,218.98,71.79121102386831,1
264.7,22,20,4,68,1008.9,319.0,319.0,1.7,20.7,93.0,0.0,147.57,71.79121102386831,1
185.09,0,0,5,1,1009.8,301.0,301.0,1.0,22.7,87.0,0.0,184.62,77.2417840412556,2
150.85,0,40,5,3,1009.8,301.0,301.0,1.0,22.7,87.0,0.0,181.94,77.2417840412556,2
220.92,1,0,5,4,1009.8,301.0,301.0,1.0,22.7,87.0,0.0,150.85,77.2417840412556,2
201.83,6,0,5,19,1006.6,54.0,54.0,3.8,29.6,55.0,0.0,132.56,77.15702784415585,2
117.43,7,0,5,22,1006.6,54.0,54.0,3.8,29.6,55.0,0.0,155.6,77.15702784415585,2
196.42,7,40,5,24,1006.6,54.0,54.0,3.8,29.6,55.0,0.0,235.16,77.15702784415585,2
467.05,8,20,5,26,1006.6,54.0,54.0,3.8,29.6,55.0,0.0,171.47,77.15702784415585,2
156.69,8,40,5,27,1006.6,54.0,54.0,3.8,29.6,55.0,0.0,467.05,77.15702784415585,2
213.36,9,0,5,28,1006.3,78.0,78.0,5.2,27.8,64.0,0.0,156.69,70.58597715348839,2
163.04,9,20,5,29,1006.3,78.0,78.0,5.2,27.8,64.0,0.0,213.36,70.58597715348839,2
170.08,9,40,5,30,1006.3,78.0,78.0,5.2,27.8,64.0,0.0,163.04,70.58597715348839,2
209.9,10,20,5,32,1006.3,78.0,78.0,5.2,27.8,64.0,0.0,200.95,70.58597715348839,2
152.11,10,40,5,33,1006.3,78.0,78.0,5.2,27.8,64.0,0.0,209.9,70.58597715348839,2
201.16,11,0,5,34,1006.3,78.0,78.0,5.2,27.8,64.0,0.0,152.11,70.58597715348839,2
227.58,11,20,5,35,1006.3,78.0,78.0,5.2,27.8,64.0,0.0,201.16,70.58597715348839,2
148.67,11,40,5,36,1006.3,78.0,78.0,5.2,27.8,64.0,0.0,227.58,70.58597715348839,2
169.59,12,40,5,39,1007.8,60.0,60.0,2.5,24.4,78.0,0.0,180.75,74.62167916116505,2
189.93,13,20,5,41,1007.8,60.0,60.0,2.5,24.4,78.0,0.0,176.93,74.62167916116505,2
234.72,13,40,5,42,1007.8,60.0,60.0,2.5,24.4,78.0,0.0,189.93,74.62167916116505,2
216.97,14,0,5,43,1007.8,60.0,60.0,2.5,24.4,78.0,0.0,234.72,74.62167916116505,2
282.86,14,20,5,44,1007.8,60.0,60.0,2.5,24.4,78.0,0.0,216.97,74.62167916116505,2
304.32,14,40,5,45,1007.8,60.0,60.0,2.5,24.4,78.0,0.0,282.86,74.62167916116505,2
214.41,15,0,5,46,1008.0,73.0,73.0,1.5,23.7,82.0,0.0,304.32,76.97265903849765,2
228.48,15,20,5,47,1008.0,73.0,73.0,1.5,23.7,82.0,0.0,214.41,76.97265903849765,2
173.75,16,0,5,49,1008.0,73.0,73.0,1.5,23.7,82.0,0.0,259.76,76.97265903849765,2
184.62,16,20,5,50,1008.0,73.0,73.0,1.5,23.7,82.0,0.0,173.75,76.97265903849765,2
185.09,16,40,5,51,1008.0,73.0,73.0,1.5,23.7,82.0,0.0,184.62,76.97265903849765,2
187.83,17,0,5,52,1008.0,73.0,73.0,1.5,23.7,82.0,0.0,185.09,76.97265903849765,2
160.63,17,20,5,53,1008.0,73.0,73.0,1.5,23.7,82.0,0.0,187.83,76.97265903849765,2
223.22,18,0,5,55,1007.1,325.0,325.0,1.4,21.9,91.0,0.0,112.92,74.87261096277057,2
155.5,18,20,5,56,1007.1,325.0,325.0,1.4,21.9,91.0,0.0,223.22,74.87261096277057,2
174.38,18,40,5,57,1007.1,325.0,325.0,1.4,21.9,91.0,0.0,155.5,74.87261096277057,2
191.33,19,20,5,59,1007.1,325.0,325.0,1.4,21.9,91.0,0.0,174.84,74.87261096277057,2
187.54,19,40,5,60,1007.1,325.0,325.0,1.4,21.9,91.0,0.0,191.33,74.87261096277057,2
217.29,20,0,5,61,1007.1,325.0,325.0,1.4,21.9,91.0,0.0,187.54,74.87261096277057,2
195.69,21,20,5,65,1007.5,324.0,324.0,1.1,21.2,93.0,0.0,113.69,74.69144408739496,2
180.18,22,0,5,67,1007.5,324.0,324.0,1.1,21.2,93.0,0.0,123.22,74.69144408739496,2
142.62,22,20,5,68,1007.5,324.0,324.0,1.1,21.2,93.0,0.0,180.18,74.69144408739496,2
176.46,22,40,5,69,1007.5,324.0,324.0,1.1,21.2,93.0,0.0,142.62,74.69144408739496,2
144.75,23,20,5,71,1007.5,324.0,324.0,1.1,21.2,93.0,0.0,177.97,74.69144408739496,2
166.08,2,40,6,9,1008.7,195.0,195.0,1.1,23.4,87.0,0.0,182.68,78.28199665185187,2
102.67,5,0,6,16,1008.9,102.0,102.0,2.4,28.5,65.0,0.0,136.83,81.00080878787877,2
118.56,6,0,6,19,1006.4,85.0,85.0,2.9,29.9,58.0,0.0,195.39,81.02897435231787,2
143.97,7,0,6,22,1006.4,85.0,85.0,2.9,29.9,58.0,0.0,151.35,81.02897435231787,2
92.47,7,40,6,24,1006.4,85.0,85.0,2.9,29.9,58.0,0.0,170.97,81.02897435231787,2
158.45,8,0,6,25,1006.4,85.0,85.0,2.9,29.9,58.0,0.0,92.47,81.02897435231787,2
145.93,8,40,6,27,1006.4,85.0,85.0,2.9,29.9,58.0,0.0,112.73,81.02897435231787,2
174.94,9,0,6,28,1006.6,57.0,57.0,2.8,28.9,57.0,0.0,145.93,79.34333221614908,2
181.94,9,20,6,29,1006.6,57.0,57.0,2.8,28.9,57.0,0.0,174.94,79.34333221614908,2
150.86,9,40,6,30,1006.6,57.0,57.0,2.8,28.9,57.0,0.0,181.94,79.34333221614908,2
151.01,10,20,6,32,1006.6,57.0,57.0,2.8,28.9,57.0,0.0,221.91,79.34333221614908,2
138.9,10,40,6,33,1006.6,57.0,57.0,2.8,28.9,57.0,0.0,151.01,79.34333221614908,2
169.14,11,0,6,34,1006.6,57.0,57.0,2.8,28.9,57.0,0.0,138.9,79.34333221614908,2
182.62,11,20,6,35,1006.6,57.0,57.0,2.8,28.9,57.0,0.0,169.14,79.34333221614908,2
195.56,11,40,6,36,1006.6,57.0,57.0,2.8,28.9,57.0,0.0,182.62,79.34333221614908,2
224.07,12,20,6,38,1008.0,83.0,83.0,2.9,25.2,76.0,0.0,215.11,74.61796085656566,2
147.21,12,40,6,39,1008.0,83.0,83.0,2.9,25.2,76.0,0.0,224.07,74.61796085656566,2
196.88,13,0,6,40,1008.0,83.0,83.0,2.9,25.2,76.0,0.0,147.21,74.61796085656566,2
173.16,13,20,6,41,1008.0,83.0,83.0,2.9,25.2,76.0,0.0,196.88,74.61796085656566,2
195.04,13,40,6,42,1008.0,83.0,83.0,2.9,25.2,76.0,0.0,173.16,74.61796085656566,2
209.59,14,0,6,43,1008.0,83.0,83.0,2.9,25.2,76.0,0.0,195.04,74.61796085656566,2
304.06,14,20,6,44,1008.0,83.0,83.0,2.9,25.2,76.0,0.0,209.59,74.61796085656566,2
176.37,14,40,6,45,1008.0,83.0,83.0,2.9,25.2,76.0,0.0,304.06,74.61796085656566,2
221.34,15,0,6,46,1007.9,53.0,53.0,1.4,24.4,85.0,0.0,176.37,79.01722796116505,2
219.85,15,20,6,47,1007.9,53.0,53.0,1.4,24.4,85.0,0.0,221.34,79.01722796116505,2
206.34,15,40,6,48,1007.9,53.0,53.0,1.4,24.4,85.0,0.0,219.85,79.01722796116505,2
181.84,16,0,6,49,1007.9,53.0,53.0,1.4,24.4,85.0,0.0,206.34,79.01722796116505,2
212.18,16,20,6,50,1007.9,53.0,53.0,1.4,24.4,85.0,0.0,181.84,79.01722796116505,2
166.58,16,40,6,51,1007.9,53.0,53.0,1.4,24.4,85.0,0.0,212.18,79.01722796116505,2
152.89,17,0,6,52,1007.9,53.0,53.0,1.4,24.4,85.0,0.0,166.58,79.01722796116505,2
151.49,17,20,6,53,1007.9,53.0,53.0,1.4,24.4,85.0,0.0,152.89,79.01722796116505,2
221.27,17,40,6,54,1007.9,53.0,53.0,1.4,24.4,85.0,0.0,151.49,79.01722796116505,2
287.89,18,20,6,56,1007.2,11.0,11.0,0.9,22.8,87.0,0.0,230.34,77.75602718558558,2
279.33,19,0,6,58,1007.2,11.0,11.0,0.9,22.8,87.0,0.0,186.51,77.75602718558558,2
165.22,19,40,6,60,1007.2,11.0,11.0,0.9,22.8,87.0,0.0,203.82,77.75602718558558,2
191.21,20,0,6,61,1007.2,11.0,11.0,0.9,22.8,87.0,0.0,165.22,77.75602718558558,2
232.64,20,20,6,62,1007.2,11.0,11.0,0.9,22.8,87.0,0.0,191.21,77.75602718558558,2
159.34,20,40,6,63,1007.2,11.0,11.0,0.9,22.8,87.0,0.0,232.64,77.75602718558558,2
229.98,21,0,6,64,1007.2,358.0,358.0,0.5,21.8,93.0,0.0,159.34,77.78836322758622,2
212.29,21,20,6,65,1007.2,358.0,358.0,0.5,21.8,93.0,0.0,229.98,77.78836322758622,2
145.23,22,40,6,69,1007.2,358.0,358.0,0.5,21.8,93.0,0.0,138.22,77.78836322758622,2
289.2,0,0,0,1,1008.4,307.0,307.0,1.3,24.1,83.0,0.0,149.37,78.507524369378,1
184.27,3,0,0,10,1007.7,174.0,174.0,1.6,28.5,57.0,0.0,174.81,82.44092078787878,1
105.48,4,20,0,14,1007.7,174.0,174.0,1.6,28.5,57.0,0.0,166.61,82.44092078787878,1
116.63,5,40,0,18,1007.7,174.0,174.0,1.6,28.5,57.0,0.0,229.5,82.44092078787878,1
134.19,7,20,0,23,1005.4,37.0,37.0,4.1,30.3,56.0,0.0,165.96,77.64363054149659,1
127.34,7,40,0,24,1005.4,37.0,37.0,4.1,30.3,56.0,0.0,134.19,77.64363054149659,1
132.38,8,0,0,25,1005.4,37.0,37.0,4.1,30.3,56.0,0.0,127.34,77.64363054149659,1
168.91,8,20,0,26,1005.4,37.0,37.0,4.1,30.3,56.0,0.0,132.38,77.64363054149659,1
164.8,9,0,0,28,1005.6,81.0,81.0,2.6,28.9,66.0,0.0,141.89,81.25629581614908,1
224.91,9,20,0,29,1005.6,81.0,81.0,2.6,28.9,66.0,0.0,164.8,81.25629581614908,1
134.17,9,40,0,30,1005.6,81.0,81.0,2.6,28.9,66.0,0.0,224.91,81.25629581614908,1
202.84,10,20,0,32,1005.6,81.0,81.0,2.6,28.9,66.0,0.0,65.94,81.25629581614908,1
181.02,11,0,0,34,1005.6,81.0,81.0,2.6,28.9,66.0,0.0,126.34,81.25629581614908,1
207.92,11,40,0,36,1005.6,81.0,81.0,2.6,28.9,66.0,0.0,113.21,81.25629581614908,1
132.34,12,40,0,39,1007.0,96.0,96.0,3.5,26.4,78.0,0.0,127.34,75.25643193118279,1
178.94,13,0,0,40,1007.0,96.0,96.0,3.5,26.4,78.0,0.0,132.34,75.25643193118279,1
171.21,13,40,0,42,1007.0,96.0,96.0,3.5,26.4,78.0,0.0,192.2,75.25643193118279,1
161.97,14,20,0,44,1007.0,96.0,96.0,3.5,26.4,78.0,0.0,117.47,75.25643193118279,1
149.18,14,40,0,45,1007.0,96.0,96.0,3.5,26.4,78.0,0.0,161.97,75.25643193118279,1
191.5,15,20,0,47,1007.1,315.0,315.0,0.8,25.4,86.0,0.0,174.84,83.00703970612247,1
163.89,15,40,0,48,1007.1,315.0,315.0,0.8,25.4,86.0,0.0,191.5,83.00703970612247,1
184.25,16,0,0,49,1007.1,315.0,315.0,0.8,25.4,86.0,0.0,163.89,83.00703970612247,1
114.0,16,20,0,50,1007.1,315.0,315.0,0.8,25.4,86.0,0.0,184.25,83.00703970612247,1
194.52,17,0,0,52,1007.1,315.0,315.0,0.8,25.4,86.0,0.0,145.36,83.00703970612247,1
143.88,17,20,0,53,1007.1,315.0,315.0,0.8,25.4,86.0,0.0,194.52,83.00703970612247,1
293.15,17,40,0,54,1007.1,315.0,315.0,0.8,25.4,86.0,0.0,143.88,83.00703970612247,1
209.85,18,0,0,55,1005.7,46.0,46.0,1.3,24.7,92.0,0.0,293.15,80.80240848866997,1
163.0,18,20,0,56,1005.7,46.0,46.0,1.3,24.7,92.0,0.0,209.85,80.80240848866997,1
175.99,18,40,0,57,1005.7,46.0,46.0,1.3,24.7,92.0,0.0,163.0,80.80240848866997,1
200.79,19,0,0,58,1005.7,46.0,46.0,1.3,24.7,92.0,0.0,175.99,80.80240848866997,1
147.29,20,40,0,63,1005.7,46.0,46.0,1.3,24.7,92.0,0.0,167.37,80.80240848866997,1
176.48,22,0,0,67,1005.7,87.0,87.0,1.5,24.9,90.0,0.0,116.68,80.30185816915423,1
