avg_travel_time,hour,minute,weekday,timemap,pressure,wind_direction,wind_direction,wind_speed,temperature,rel_humidity,precipitation,last_20min,SSD,is_workday
95.44,16,40,1,51,1014.0,326.0,326.0,2.2,20.5,65.0,0.0,90.92,66.69410224489796,1
106.79,17,0,1,52,1014.0,326.0,326.0,2.2,20.5,65.0,0.0,95.44,66.69410224489796,1
128.15,17,20,1,53,1014.0,326.0,326.0,2.2,20.5,65.0,0.0,106.79,66.69410224489796,1
101.61,17,40,1,54,1014.0,326.0,326.0,2.2,20.5,65.0,0.0,128.15,66.69410224489796,1
112.62,18,0,1,55,1013.8,327.0,327.0,1.4,19.4,74.0,0.0,101.61,68.1735901,1
142.51,18,20,1,56,1013.8,327.0,327.0,1.4,19.4,74.0,0.0,112.62,68.1735901,1
96.71,18,40,1,57,1013.8,327.0,327.0,1.4,19.4,74.0,0.0,142.51,68.1735901,1
94.17,19,0,1,58,1013.8,327.0,327.0,1.4,19.4,74.0,0.0,96.71,68.1735901,1
121.39,19,20,1,59,1013.8,327.0,327.0,1.4,19.4,74.0,0.0,94.17,68.1735901,1
125.56,19,40,1,60,1013.8,327.0,327.0,1.4,19.4,74.0,0.0,121.39,68.1735901,1
94.05,20,0,1,61,1013.8,327.0,327.0,1.4,19.4,74.0,0.0,125.56,68.1735901,1
113.64,20,20,1,62,1013.8,327.0,327.0,1.4,19.4,74.0,0.0,94.05,68.1735901,1
119.09,20,40,1,63,1013.8,327.0,327.0,1.4,19.4,74.0,0.0,113.64,68.1735901,1
98.61,21,0,1,64,1014.1,330.0,330.0,1.0,18.6,80.0,0.0,119.09,68.56701624242424,1
144.03,21,20,1,65,1014.1,330.0,330.0,1.0,18.6,80.0,0.0,98.61,68.56701624242424,1
106.36,21,40,1,66,1014.1,330.0,330.0,1.0,18.6,80.0,0.0,144.03,68.56701624242424,1
101.57,22,20,1,68,1014.1,330.0,330.0,1.0,18.6,80.0,0.0,97.9,68.56701624242424,1
102.94,22,40,1,69,1014.1,330.0,330.0,1.0,18.6,80.0,0.0,101.57,68.56701624242424,1
150.57,23,20,1,71,1014.1,330.0,330.0,1.0,18.6,80.0,0.0,113.11,68.56701624242424,1
107.38,23,40,1,72,1014.1,330.0,330.0,1.0,18.6,80.0,0.0,150.57,68.56701624242424,1
128.72,0,40,2,3,1015.5,219.0,219.0,0.7,21.7,69.0,0.0,166.56,74.1858907141631,1
77.16,1,0,2,4,1015.5,219.0,219.0,0.7,21.7,69.0,0.0,128.72,74.1858907141631,1
95.97,1,20,2,5,1015.5,219.0,219.0,0.7,21.7,69.0,0.0,77.16,74.1858907141631,1
67.16,1,40,2,6,1015.5,219.0,219.0,0.7,21.7,69.0,0.0,95.97,74.1858907141631,1
24.61,2,40,2,9,1015.5,219.0,219.0,0.7,21.7,69.0,0.0,148.91,74.1858907141631,1
129.58,3,0,2,10,1015.4,17.0,17.0,2.4,25.2,59.0,0.0,24.61,74.04217845656565,1
95.21,3,20,2,11,1015.4,17.0,17.0,2.4,25.2,59.0,0.0,129.58,74.04217845656565,1
88.55,3,40,2,12,1015.4,17.0,17.0,2.4,25.2,59.0,0.0,95.21,74.04217845656565,1
236.3,4,0,2,13,1015.4,17.0,17.0,2.4,25.2,59.0,0.0,88.55,74.04217845656565,1
65.48,4,40,2,15,1015.4,17.0,17.0,2.4,25.2,59.0,0.0,73.6,74.04217845656565,1
101.82,5,0,2,16,1015.4,17.0,17.0,2.4,25.2,59.0,0.0,65.48,74.04217845656565,1
104.12,5,20,2,17,1015.4,17.0,17.0,2.4,25.2,59.0,0.0,101.82,74.04217845656565,1
91.78,5,40,2,18,1015.4,17.0,17.0,2.4,25.2,59.0,0.0,104.12,74.04217845656565,1
121.07,6,0,2,19,1013.1,328.0,328.0,3.0,26.2,56.0,0.0,91.78,73.57659656170213,1
130.89,6,20,2,20,1013.1,328.0,328.0,3.0,26.2,56.0,0.0,121.07,73.57659656170213,1
121.72,6,40,2,21,1013.1,328.0,328.0,3.0,26.2,56.0,0.0,130.89,73.57659656170213,1
99.62,7,0,2,22,1013.1,328.0,328.0,3.0,26.2,56.0,0.0,121.72,73.57659656170213,1
124.28,7,20,2,23,1013.1,328.0,328.0,3.0,26.2,56.0,0.0,99.62,73.57659656170213,1
139.61,7,40,2,24,1013.1,328.0,328.0,3.0,26.2,56.0,0.0,124.28,73.57659656170213,1
127.49,8,0,2,25,1013.1,328.0,328.0,3.0,26.2,56.0,0.0,139.61,73.57659656170213,1
107.83,8,20,2,26,1013.1,328.0,328.0,3.0,26.2,56.0,0.0,127.49,73.57659656170213,1
104.91,8,40,2,27,1013.1,328.0,328.0,3.0,26.2,56.0,0.0,107.83,73.57659656170213,1
272.65,9,0,2,28,1013.2,348.0,348.0,1.5,24.9,67.0,0.0,104.91,77.38324096915423,1
227.0,9,20,2,29,1013.2,348.0,348.0,1.5,24.9,67.0,0.0,272.65,77.38324096915423,1
101.48,9,40,2,30,1013.2,348.0,348.0,1.5,24.9,67.0,0.0,227.0,77.38324096915423,1
115.45,10,0,2,31,1013.2,348.0,348.0,1.5,24.9,67.0,0.0,101.48,77.38324096915423,1
113.55,10,20,2,32,1013.2,348.0,348.0,1.5,24.9,67.0,0.0,115.45,77.38324096915423,1
82.75,10,40,2,33,1013.2,348.0,348.0,1.5,24.9,67.0,0.0,113.55,77.38324096915423,1
108.24,11,0,2,34,1013.2,348.0,348.0,1.5,24.9,67.0,0.0,82.75,77.38324096915423,1
98.91,11,20,2,35,1013.2,348.0,348.0,1.5,24.9,67.0,0.0,108.24,77.38324096915423,1
105.55,11,40,2,36,1013.2,348.0,348.0,1.5,24.9,67.0,0.0,98.91,77.38324096915423,1
100.38,12,0,2,37,1014.1,320.0,320.0,2.4,21.3,91.0,0.5,105.55,70.49993400675106,1
118.03,12,20,2,38,1014.1,320.0,320.0,2.4,21.3,91.0,0.5,100.38,70.49993400675106,1
86.71,12,40,2,39,1014.1,320.0,320.0,2.4,21.3,91.0,0.5,118.03,70.49993400675106,1
104.84,13,0,2,40,1014.1,320.0,320.0,2.4,21.3,91.0,0.5,86.71,70.49993400675106,1
89.33,13,20,2,41,1014.1,320.0,320.0,2.4,21.3,91.0,0.5,104.84,70.49993400675106,1
99.67,13,40,2,42,1014.1,320.0,320.0,2.4,21.3,91.0,0.5,89.33,70.49993400675106,1
95.07,14,0,2,43,1014.1,320.0,320.0,2.4,21.3,91.0,0.5,99.67,70.49993400675106,1
99.79,14,20,2,44,1014.1,320.0,320.0,2.4,21.3,91.0,0.5,95.07,70.49993400675106,1
140.94,14,40,2,45,1014.1,320.0,320.0,2.4,21.3,91.0,0.5,99.79,70.49993400675106,1
90.16,15,0,2,46,1014.1,310.0,310.0,1.0,20.8,93.0,0.0,140.94,74.22722048264463,1
102.51,15,20,2,47,1014.1,310.0,310.0,1.0,20.8,93.0,0.0,90.16,74.22722048264463,1
91.95,15,40,2,48,1014.1,310.0,310.0,1.0,20.8,93.0,0.0,102.51,74.22722048264463,1
97.5,16,0,2,49,1014.1,310.0,310.0,1.0,20.8,93.0,0.0,91.95,74.22722048264463,1
110.77,16,20,2,50,1014.1,310.0,310.0,1.0,20.8,93.0,0.0,97.5,74.22722048264463,1
110.4,16,40,2,51,1014.1,310.0,310.0,1.0,20.8,93.0,0.0,110.77,74.22722048264463,1
115.54,17,0,2,52,1014.1,310.0,310.0,1.0,20.8,93.0,0.0,110.4,74.22722048264463,1
93.73,17,20,2,53,1014.1,310.0,310.0,1.0,20.8,93.0,0.0,115.54,74.22722048264463,1
108.61,17,40,2,54,1014.1,310.0,310.0,1.0,20.8,93.0,0.0,93.73,74.22722048264463,1
108.34,18,0,2,55,1013.1,341.0,341.0,1.7,20.2,94.0,0.0,108.61,70.92123834838709,1
117.79,18,20,2,56,1013.1,341.0,341.0,1.7,20.2,94.0,0.0,108.34,70.92123834838709,1
106.26,18,40,2,57,1013.1,341.0,341.0,1.7,20.2,94.0,0.0,117.79,70.92123834838709,1
116.37,19,0,2,58,1013.1,341.0,341.0,1.7,20.2,94.0,0.0,106.26,70.92123834838709,1
114.08,19,20,2,59,1013.1,341.0,341.0,1.7,20.2,94.0,0.0,116.37,70.92123834838709,1
133.56,19,40,2,60,1013.1,341.0,341.0,1.7,20.2,94.0,0.0,114.08,70.92123834838709,1
125.07,20,20,2,62,1013.1,341.0,341.0,1.7,20.2,94.0,0.0,125.11,70.92123834838709,1
96.32,20,40,2,63,1013.1,341.0,341.0,1.7,20.2,94.0,0.0,125.07,70.92123834838709,1
103.28,21,0,2,64,1012.9,320.0,320.0,1.6,19.5,96.0,0.0,96.32,70.08223592156861,1
102.57,21,20,2,65,1012.9,320.0,320.0,1.6,19.5,96.0,0.0,103.28,70.08223592156861,1
92.07,21,40,2,66,1012.9,320.0,320.0,1.6,19.5,96.0,0.0,102.57,70.08223592156861,1
103.34,22,0,2,67,1012.9,320.0,320.0,1.6,19.5,96.0,0.0,92.07,70.08223592156861,1
87.77,22,20,2,68,1012.9,320.0,320.0,1.6,19.5,96.0,0.0,103.34,70.08223592156861,1
101.15,22,40,2,69,1012.9,320.0,320.0,1.6,19.5,96.0,0.0,87.77,70.08223592156861,1
80.83,23,0,2,70,1012.9,320.0,320.0,1.6,19.5,96.0,0.0,101.15,70.08223592156861,1
133.91,23,20,2,71,1012.9,320.0,320.0,1.6,19.5,96.0,0.0,80.83,70.08223592156861,1
127.77,23,40,2,72,1012.9,320.0,320.0,1.6,19.5,96.0,0.0,133.91,70.08223592156861,1
75.34,0,20,3,2,1013.9,281.0,281.0,1.5,20.7,91.0,0.0,100.4,72.20796062386832,1
125.88,0,40,3,3,1013.9,281.0,281.0,1.5,20.7,91.0,0.0,75.34,72.20796062386832,1
125.5,3,0,3,10,1013.0,187.0,187.0,2.5,26.4,62.0,0.0,116.94,76.33882553118279,1
104.93,3,40,3,12,1013.0,187.0,187.0,2.5,26.4,62.0,0.0,101.66,76.33882553118279,1
81.2,4,40,3,15,1013.0,187.0,187.0,2.5,26.4,62.0,0.0,90.33,76.33882553118279,1
101.18,5,0,3,16,1013.0,187.0,187.0,2.5,26.4,62.0,0.0,81.2,76.33882553118279,1
98.91,5,20,3,17,1013.0,187.0,187.0,2.5,26.4,62.0,0.0,101.18,76.33882553118279,1
76.29,5,40,3,18,1013.0,187.0,187.0,2.5,26.4,62.0,0.0,98.91,76.33882553118279,1
70.18,6,0,3,19,1010.8,117.0,117.0,2.3,28.7,54.0,0.0,76.29,80.14986681226993,1
105.52,6,20,3,20,1010.8,117.0,117.0,2.3,28.7,54.0,0.0,70.18,80.14986681226993,1
107.62,6,40,3,21,1010.8,117.0,117.0,2.3,28.7,54.0,0.0,105.52,80.14986681226993,1
101.29,7,0,3,22,1010.8,117.0,117.0,2.3,28.7,54.0,0.0,107.62,80.14986681226993,1
113.77,7,20,3,23,1010.8,117.0,117.0,2.3,28.7,54.0,0.0,101.29,80.14986681226993,1
95.08,7,40,3,24,1010.8,117.0,117.0,2.3,28.7,54.0,0.0,113.77,80.14986681226993,1
138.1,8,0,3,25,1010.8,117.0,117.0,2.3,28.7,54.0,0.0,95.08,80.14986681226993,1
108.66,8,20,3,26,1010.8,117.0,117.0,2.3,28.7,54.0,0.0,138.1,80.14986681226993,1
127.22,8,40,3,27,1010.8,117.0,117.0,2.3,28.7,54.0,0.0,108.66,80.14986681226993,1
125.58,9,0,3,28,1010.6,91.0,91.0,2.6,26.8,57.0,0.0,127.22,76.09527131428571,1
112.33,9,20,3,29,1010.6,91.0,91.0,2.6,26.8,57.0,0.0,125.58,76.09527131428571,1
102.81,9,40,3,30,1010.6,91.0,91.0,2.6,26.8,57.0,0.0,112.33,76.09527131428571,1
97.25,10,0,3,31,1010.6,91.0,91.0,2.6,26.8,57.0,0.0,102.81,76.09527131428571,1
88.69,10,20,3,32,1010.6,91.0,91.0,2.6,26.8,57.0,0.0,97.25,76.09527131428571,1
80.13,10,40,3,33,1010.6,91.0,91.0,2.6,26.8,57.0,0.0,88.69,76.09527131428571,1
126.58,11,0,3,34,1010.6,91.0,91.0,2.6,26.8,57.0,0.0,80.13,76.09527131428571,1
94.06,11,20,3,35,1010.6,91.0,91.0,2.6,26.8,57.0,0.0,126.58,76.09527131428571,1
106.24,11,40,3,36,1010.6,91.0,91.0,2.6,26.8,57.0,0.0,94.06,76.09527131428571,1
104.85,12,0,3,37,1011.7,91.0,91.0,3.6,24.4,72.0,0.0,106.24,70.35120876116504,1
100.02,12,20,3,38,1011.7,91.0,91.0,3.6,24.4,72.0,0.0,104.85,70.35120876116504,1
100.24,12,40,3,39,1011.7,91.0,91.0,3.6,24.4,72.0,0.0,100.02,70.35120876116504,1
116.97,13,0,3,40,1011.7,91.0,91.0,3.6,24.4,72.0,0.0,100.24,70.35120876116504,1
107.26,13,20,3,41,1011.7,91.0,91.0,3.6,24.4,72.0,0.0,116.97,70.35120876116504,1
93.59,13,40,3,42,1011.7,91.0,91.0,3.6,24.4,72.0,0.0,107.26,70.35120876116504,1
89.3,14,0,3,43,1011.7,91.0,91.0,3.6,24.4,72.0,0.0,93.59,70.35120876116504,1
84.7,14,20,3,44,1011.7,91.0,91.0,3.6,24.4,72.0,0.0,89.3,70.35120876116504,1
83.41,14,40,3,45,1011.7,91.0,91.0,3.6,24.4,72.0,0.0,84.7,70.35120876116504,1
119.02,15,0,3,46,1012.0,86.0,86.0,2.7,23.1,80.0,0.0,83.41,71.73643930593606,1
139.41,15,20,3,47,1012.0,86.0,86.0,2.7,23.1,80.0,0.0,119.02,71.73643930593606,1
76.14,15,40,3,48,1012.0,86.0,86.0,2.7,23.1,80.0,0.0,139.41,71.73643930593606,1
99.07,16,0,3,49,1012.0,86.0,86.0,2.7,23.1,80.0,0.0,76.14,71.73643930593606,1
111.34,16,20,3,50,1012.0,86.0,86.0,2.7,23.1,80.0,0.0,99.07,71.73643930593606,1
126.71,16,40,3,51,1012.0,86.0,86.0,2.7,23.1,80.0,0.0,111.34,71.73643930593606,1
125.7,17,0,3,52,1012.0,86.0,86.0,2.7,23.1,80.0,0.0,126.71,71.73643930593606,1
101.77,17,20,3,53,1012.0,86.0,86.0,2.7,23.1,80.0,0.0,125.7,71.73643930593606,1
126.53,17,40,3,54,1012.0,86.0,86.0,2.7,23.1,80.0,0.0,101.77,71.73643930593606,1
145.8,18,0,3,55,1011.6,33.0,33.0,1.1,21.9,84.0,0.0,126.53,75.02069216277057,1
114.23,18,20,3,56,1011.6,33.0,33.0,1.1,21.9,84.0,0.0,145.8,75.02069216277057,1
67.84,18,40,3,57,1011.6,33.0,33.0,1.1,21.9,84.0,0.0,114.23,75.02069216277057,1
84.0,19,0,3,58,1011.6,33.0,33.0,1.1,21.9,84.0,0.0,67.84,75.02069216277057,1
101.3,19,20,3,59,1011.6,33.0,33.0,1.1,21.9,84.0,0.0,84.0,75.02069216277057,1
82.75,19,40,3,60,1011.6,33.0,33.0,1.1,21.9,84.0,0.0,101.3,75.02069216277057,1
114.22,20,0,3,61,1011.6,33.0,33.0,1.1,21.9,84.0,0.0,82.75,75.02069216277057,1
125.59,20,20,3,62,1011.6,33.0,33.0,1.1,21.9,84.0,0.0,114.22,75.02069216277057,1
85.88,20,40,3,63,1011.6,33.0,33.0,1.1,21.9,84.0,0.0,125.59,75.02069216277057,1
99.42,21,0,3,64,1011.3,324.0,324.0,1.7,20.5,92.0,0.0,85.88,71.28834824489796,1
70.2,21,20,3,65,1011.3,324.0,324.0,1.7,20.5,92.0,0.0,99.42,71.28834824489796,1
85.7,21,40,3,66,1011.3,324.0,324.0,1.7,20.5,92.0,0.0,70.2,71.28834824489796,1
83.38,22,0,3,67,1011.3,324.0,324.0,1.7,20.5,92.0,0.0,85.7,71.28834824489796,1
99.61,22,20,3,68,1011.3,324.0,324.0,1.7,20.5,92.0,0.0,83.38,71.28834824489796,1
140.0,23,0,3,70,1011.3,324.0,324.0,1.7,20.5,92.0,0.0,111.85,71.28834824489796,1
101.79,23,20,3,71,1011.3,324.0,324.0,1.7,20.5,92.0,0.0,140.0,71.28834824489796,1
76.19,23,40,3,72,1011.3,324.0,324.0,1.7,20.5,92.0,0.0,101.79,71.28834824489796,1
176.67,0,0,4,1,1011.8,335.0,335.0,0.7,22.7,84.0,0.0,76.19,77.8450924412556,1
57.34,0,20,4,2,1011.8,335.0,335.0,0.7,22.7,84.0,0.0,176.67,77.8450924412556,1
127.26,0,40,4,3,1011.8,335.0,335.0,0.7,22.7,84.0,0.0,57.34,77.8450924412556,1
119.29,1,40,4,6,1011.8,335.0,335.0,0.7,22.7,84.0,0.0,105.11,77.8450924412556,1
95.08,2,40,4,9,1011.8,335.0,335.0,0.7,22.7,84.0,0.0,113.77,77.8450924412556,1
97.57,3,0,4,10,1010.9,222.0,222.0,1.7,26.4,68.0,0.0,95.08,79.6929279311828,1
65.2,4,0,4,13,1010.9,222.0,222.0,1.7,26.4,68.0,0.0,94.53,79.6929279311828,1
99.92,4,40,4,15,1010.9,222.0,222.0,1.7,26.4,68.0,0.0,107.98,79.6929279311828,1
73.97,5,0,4,16,1010.9,222.0,222.0,1.7,26.4,68.0,0.0,99.92,79.6929279311828,1
28.81,5,40,4,18,1010.9,222.0,222.0,1.7,26.4,68.0,0.0,87.71,79.6929279311828,1
180.45,6,0,4,19,1008.4,90.0,90.0,2.5,29.5,53.0,0.0,28.81,80.84435567741937,1
102.89,6,20,4,20,1008.4,90.0,90.0,2.5,29.5,53.0,0.0,180.45,80.84435567741937,1
92.03,6,40,4,21,1008.4,90.0,90.0,2.5,29.5,53.0,0.0,102.89,80.84435567741937,1
125.12,7,0,4,22,1008.4,90.0,90.0,2.5,29.5,53.0,0.0,92.03,80.84435567741937,1
204.19,7,20,4,23,1008.4,90.0,90.0,2.5,29.5,53.0,0.0,125.12,80.84435567741937,1
138.69,7,40,4,24,1008.4,90.0,90.0,2.5,29.5,53.0,0.0,204.19,80.84435567741937,1
107.04,8,0,4,25,1008.4,90.0,90.0,2.5,29.5,53.0,0.0,138.69,80.84435567741937,1
138.71,8,20,4,26,1008.4,90.0,90.0,2.5,29.5,53.0,0.0,107.04,80.84435567741937,1
109.8,8,40,4,27,1008.4,90.0,90.0,2.5,29.5,53.0,0.0,138.71,80.84435567741937,1
148.51,9,0,4,28,1008.2,96.0,96.0,4.5,27.2,61.0,0.0,109.8,71.2951962786517,1
183.8,9,20,4,29,1008.2,96.0,96.0,4.5,27.2,61.0,0.0,148.51,71.2951962786517,1
105.21,9,40,4,30,1008.2,96.0,96.0,4.5,27.2,61.0,0.0,183.8,71.2951962786517,1
107.66,10,0,4,31,1008.2,96.0,96.0,4.5,27.2,61.0,0.0,105.21,71.2951962786517,1
109.48,10,20,4,32,1008.2,96.0,96.0,4.5,27.2,61.0,0.0,107.66,71.2951962786517,1
109.04,10,40,4,33,1008.2,96.0,96.0,4.5,27.2,61.0,0.0,109.48,71.2951962786517,1
115.51,11,0,4,34,1008.2,96.0,96.0,4.5,27.2,61.0,0.0,109.04,71.2951962786517,1
97.67,11,20,4,35,1008.2,96.0,96.0,4.5,27.2,61.0,0.0,115.51,71.2951962786517,1
99.3,11,40,4,36,1008.2,96.0,96.0,4.5,27.2,61.0,0.0,97.67,71.2951962786517,1
115.23,12,0,4,37,1009.5,80.0,80.0,2.5,24.3,77.0,0.0,99.3,74.30557092367151,1
99.37,12,20,4,38,1009.5,80.0,80.0,2.5,24.3,77.0,0.0,115.23,74.30557092367151,1
109.16,12,40,4,39,1009.5,80.0,80.0,2.5,24.3,77.0,0.0,99.37,74.30557092367151,1
88.52,13,0,4,40,1009.5,80.0,80.0,2.5,24.3,77.0,0.0,109.16,74.30557092367151,1
80.79,13,20,4,41,1009.5,80.0,80.0,2.5,24.3,77.0,0.0,88.52,74.30557092367151,1
97.07,13,40,4,42,1009.5,80.0,80.0,2.5,24.3,77.0,0.0,80.79,74.30557092367151,1
119.77,14,0,4,43,1009.5,80.0,80.0,2.5,24.3,77.0,0.0,97.07,74.30557092367151,1
111.45,14,20,4,44,1009.5,80.0,80.0,2.5,24.3,77.0,0.0,119.77,74.30557092367151,1
93.65,14,40,4,45,1009.5,80.0,80.0,2.5,24.3,77.0,0.0,111.45,74.30557092367151,1
99.52,15,0,4,46,1009.7,82.0,82.0,2.0,23.4,79.0,0.0,93.65,74.43045745185185,1
114.02,15,20,4,47,1009.7,82.0,82.0,2.0,23.4,79.0,0.0,99.52,74.43045745185185,1
97.91,15,40,4,48,1009.7,82.0,82.0,2.0,23.4,79.0,0.0,114.02,74.43045745185185,1
119.59,16,0,4,49,1009.7,82.0,82.0,2.0,23.4,79.0,0.0,97.91,74.43045745185185,1
111.15,16,20,4,50,1009.7,82.0,82.0,2.0,23.4,79.0,0.0,119.59,74.43045745185185,1
117.62,16,40,4,51,1009.7,82.0,82.0,2.0,23.4,79.0,0.0,111.15,74.43045745185185,1
95.54,17,0,4,52,1009.7,82.0,82.0,2.0,23.4,79.0,0.0,117.62,74.43045745185185,1
122.02,17,20,4,53,1009.7,82.0,82.0,2.0,23.4,79.0,0.0,95.54,74.43045745185185,1
95.18,17,40,4,54,1009.7,82.0,82.0,2.0,23.4,79.0,0.0,122.02,74.43045745185185,1
113.32,18,0,4,55,1008.8,317.0,317.0,1.8,21.4,88.0,0.0,95.18,72.27281865762713,1
107.8,18,20,4,56,1008.8,317.0,317.0,1.8,21.4,88.0,0.0,113.32,72.27281865762713,1
109.06,18,40,4,57,1008.8,317.0,317.0,1.8,21.4,88.0,0.0,107.8,72.27281865762713,1
125.39,19,0,4,58,1008.8,317.0,317.0,1.8,21.4,88.0,0.0,109.06,72.27281865762713,1
89.49,19,20,4,59,1008.8,317.0,317.0,1.8,21.4,88.0,0.0,125.39,72.27281865762713,1
100.54,19,40,4,60,1008.8,317.0,317.0,1.8,21.4,88.0,0.0,89.49,72.27281865762713,1
89.16,20,0,4,61,1008.8,317.0,317.0,1.8,21.4,88.0,0.0,100.54,72.27281865762713,1
120.02,20,20,4,62,1008.8,317.0,317.0,1.8,21.4,88.0,0.0,89.16,72.27281865762713,1
84.75,20,40,4,63,1008.8,317.0,317.0,1.8,21.4,88.0,0.0,120.02,72.27281865762713,1
95.13,21,0,4,64,1008.9,319.0,319.0,1.7,20.7,93.0,0.0,84.75,71.79121102386831,1
86.54,21,20,4,65,1008.9,319.0,319.0,1.7,20.7,93.0,0.0,95.13,71.79121102386831,1
94.26,21,40,4,66,1008.9,319.0,319.0,1.7,20.7,93.0,0.0,86.54,71.79121102386831,1
66.47,22,0,4,67,1008.9,319.0,319.0,1.7,20.7,93.0,0.0,94.26,71.79121102386831,1
118.1,22,20,4,68,1008.9,319.0,319.0,1.7,20.7,93.0,0.0,66.47,71.79121102386831,1
98.94,22,40,4,69,1008.9,319.0,319.0,1.7,20.7,93.0,0.0,118.1,71.79121102386831,1
90.55,23,0,4,70,1008.9,319.0,319.0,1.7,20.7,93.0,0.0,98.94,71.79121102386831,1
80.77,23,20,4,71,1008.9,319.0,319.0,1.7,20.7,93.0,0.0,90.55,71.79121102386831,1
103.13,23,40,4,72,1008.9,319.0,319.0,1.7,20.7,93.0,0.0,80.77,71.79121102386831,1
79.39,0,0,5,1,1009.8,301.0,301.0,1.0,22.7,87.0,0.0,103.13,77.2417840412556,2
